"SRR5865065"	"SRR5865066"	"SRR5865067"	"SRR5865068"	"SRR5865069"	"SRR5865070"	"SRR5865071"	"SRR5865072"	"SRR5865073"	"SRR5865074"	"SRR5865075"	"SRR5865076"	"SRR5865077"	"SRR5865078"	"SRR5865079"	"SRR5865080"	"SRR5865081"	"SRR5865082"	"SRR5865083"	"SRR5865084"	"SRR5865085"	"SRR5865086"	"SRR5865087"	"SRR5865088"	"SRR5865089"	"SRR5865090"	"SRR5865091"	"SRR5865092"	"SRR5865093"	"SRR5865094"	"SRR5865095"	"SRR5865096"	"SRR5865097"	"SRR5865098"	"SRR5865099"	"SRR5865100"	"SRR5865101"	"SRR5865102"	"SRR5865103"	"SRR5865104"	"SRR5865105"	"SRR5865106"	"SRR5865107"	"SRR5865108"	"SRR5865109"	"SRR5865110"	"SRR5865111"	"SRR5865112"	"SRR5865113"	"SRR5865114"	"SRR5865115"	"SRR5865116"	"SRR5865117"	"SRR5865118"	"SRR5865119"	"SRR5865120"	"SRR5865121"	"SRR5865122"	"SRR5865123"	"SRR5865124"	"SRR5865125"	"SRR5865126"	"SRR5865127"	"SRR5865128"	"SRR5865129"	"SRR5865130"	"SRR5865131"	"SRR5865132"	"SRR5865133"	"SRR5865134"	"SRR5865135"
"Coprococcus_2"	0	3.17531571185923	0	2.43682560713488	0	3.4370875355091	0	2.19678273763963	0	1.99445575393803	1.84683789766585	0	3.08231348387978	1.97900343344875	1.05442001479641	0	2.49991419533946	3.10797529371047	0	0	2.66601239606396	3.34105478079419	0.747945407616904	1.75445578603745	2.5458380376061	2.98962892011708	0	2.0379403945136	0	0	2.00905640786155	2.85889009345238	1.79542799328546	1.18777490728598	3.29510351524942	0	3.1592685476447	2.37023743569962	0	0	2.50395298144704	1.74505244270438	2.77154384065584	0	0	2.04146150997308	0	1.61125901170963	1.98744772827851	0	2.6516555094649	1.33802820679055	0	0	0	0	0	3.40585514160546	3.42675876816379	0	0	0	0	0	0	0	2.8555684328493	0	3.31207079237321	3.72697133915106	0
"Coprococcus_3"	1.98533826888493	2.240922793652	2.90105377975124	2.53811620382101	3.50297603148384	2.89937700322257	1.17407921796556	2.80349005107794	1.94319159319686	2.64755158713918	2.21797446245542	2.76527327415286	2.42190334974659	2.46167954414826	2.14084520891428	2.42907677743737	2.59073471074788	3.3092938898025	2.7185878734546	0	2.75760424325624	3.09728166993922	1.66466621671636	2.62521326919827	2.72085689655843	2.52183667562787	3.03266250773482	2.18889553022497	0	1.49853869757921	1.99774035309877	1.32422581472944	2.47354818162155	2.94741104348499	3.02215281464777	2.32449629345601	2.95269938065791	2.62389197798024	0	2.58723070230261	2.15765529903382	2.67840953441404	2.54467672968905	0	2.43359210070592	2.30396536142288	2.91484586507254	2.08123527622402	2.48454228023133	0	0	3.01224308906111	3.16364050594948	3.05095894538939	3.00436688629405	2.71547102792526	2.6368474223185	3.36146285762658	2.65072871233788	2.8679312812753	0	0	3.31405094766161	3.21864254852025	2.69074980976639	2.65537691954684	2.18624603197313	0	2.57340893032144	2.7291272297822	2.87338314680771
"Coriobacteriaceae_UCG-003"	0	0	0	0.77473861335022	0	1.3511123059485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corynebacterium"	0	0	0	0	0.922715701842074	0	0	0	0	0	0	0	0	0	0.734741346079628	0	0	1.61411413811672	0	0	0	0	0.464692713635606	0	0	0	0.650205376234088	0.896118706020424	0.285287092146048	0	0	0	0	0	0	0	0.703586167829091	0	0	0	0	0	0.652720890619322	0	0	0	0	0	0	0	0	0.932261771335455	0	0.938621891205711	0	0	0	0	0	0	0.526861418067585	0	0	0	0	0	0	0	0	0	0
"Corynebacterium_1"	0	0.688107016145866	0.85568662870091	0	0	0	0.624773815771962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647008363862622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cryptobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332280490591775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cupriavidus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899305294442786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cutibacterium"	0	0.872786017704012	0	0	0.596368870558285	0	0	0.578801989293352	0	0	0.585140717477111	0	0	0	0	0	0	0.487911682979766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67107985028697	0	0	0	0	0	0	0	0.474240675558379	0	0.460740874931551	0.365150257853351	0.465458778496714	0	0	0	0	0	0	0	0	0	0	0	0.54752876648999	0	0	0	0	0.688951419690746
"Defluviitaleaceae_UCG-011"	0	0.688107016145866	0	1.56713841358837	0	1.84744717144881	0	0	0	1.28869417099092	0	0	1.54943290368219	0	0	0	1.94024337344102	0	0.93898503322339	0	0	0	0	0.559492921866821	1.47425142716924	0	0	0	0	0	0	0	0	1.0721308099918	0	0	2.14560018081041	0	0	0	1.21795776246347	0	0	0	0	0	0.986203238257129	0	0.816054209622998	0	0.896104049260275	0	0	0	0	0	1.27061572282715	0	0	0	0	0	0	2.03593079815826	0	0	0	1.39363140805356	1.03902050817892	1.26809716944315	0
"Delftia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.902536871792681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desulfobulbus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22957937294733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desulfovibrio"	2.23395554890053	3.51285090137213	0	3.12049042554335	1.40347021088803	1.58931781322187	0.929476583012514	3.15412571484411	0	0	2.74818277572755	0	3.76843494151148	3.04473975890895	3.06417852759649	2.63856646486789	0	3.02538050942101	2.53938951499598	0	3.08521523787614	3.08760646441507	3.31740951632676	0.878886965819569	2.70194952292145	2.8916901741627	2.35169428155769	2.11615339383164	0	0	0.878832079969817	2.87691682362676	3.22891503153165	1.53934007750485	2.9995616553605	2.74368475311055	2.12957117575092	0	3.4153313548998	2.53935426867934	2.79250981295656	2.34412523588753	2.45130991488707	2.0619249743831	2.3091864588178	2.38490190305337	1.26421840914691	2.88885999923226	3.29165852778267	1.14211055228736	2.55265289509351	1.09109457449215	0.797460489383215	0	0	2.5489594584343	3.24908888567503	2.94874112023444	2.34475914207188	0	0.938676639257105	3.33263180439826	2.79684916972635	0	0	0	2.75717689701863	2.52657715707853	3.18479143441089	2.77462595372679	0
"Dialister"	1.80582429542592	1.72169922666704	1.80452411766223	1.59534231870793	1.9515208344916	3.99139069501064	1.44388455845266	0	0	1.50151356016622	1.18286585501843	1.42071652342919	3.97868522006376	1.8806417405688	1.52480237372277	2.76473779189825	2.05865186694769	4.10895810075048	1.61261842404813	1.33032185860836	3.67946899729482	1.99247277257468	1.59868485095094	4.0156386428362	3.42755493675211	1.6958503516867	1.98405942391053	1.9938375090321	2.80634706267415	2.90796206192729	1.83229882205812	2.00229235520178	2.38806040985351	2.48056539353384	2.11982069378058	1.90091321413376	3.33657937236546	3.61869184187058	4.00700919233571	4.02290117556143	3.91228759556719	2.95832157783623	3.44165962558495	3.72026147615675	4.01353625942878	1.42782921945143	0	3.66496568284601	4.03075619711143	4.32891783548757	1.69113815205235	1.98404216447325	1.46747825851397	3.64049748541367	0	2.02124568488976	4.00954906053727	2.37782050594693	0	2.41885117724807	0	0	1.51945526024357	1.4122353058039	3.76669981516486	3.71956421859737	4.03304869359645	1.67382038023688	0	0	3.6516774345885
"Dielma"	0	0	1.29044190669599	0	0	0	0	0	0	0	0	0	1.64388475807441	0	0	0.474520500491457	0.863519490637472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2125122500087	0	0	0	1.58870269901437	0	0.552241665388463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695007694860008	0	0	0	0	0	0	0	1.63308193023454	1.37141604404426	0.592798361073412	0	0	0	0	0	0	0	0
"Distigma"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908167331124621	0	0	0.403513578521675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57390819996036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DNF00809"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829052164934942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dorea"	2.66679343199096	2.65634427571691	3.09725210250472	2.82985118569269	3.42452511041839	3.0893360170022	1.67282133518184	3.50400763778751	2.96785856609072	2.92396952396891	2.74299979323358	3.30785333996271	3.0420599574676	2.62691268530919	2.50702395248917	3.50137990500788	3.41004256176563	2.76398796599781	2.60629489892817	0	2.9733903630882	2.97749351615289	3.11738482572973	2.95198708956592	3.35047822428271	2.34723176198493	3.08026228768601	2.84972905258598	2.68731680567808	2.69771087862138	2.21783934250692	2.28636523768157	2.85333889243618	2.95845303111224	3.24326777183807	2.50093819953697	3.39029283227645	2.98440083827431	2.59013460182511	3.37257083394212	2.45717223757093	2.72728988209641	2.82783529722543	2.807331093775	2.70311131275189	2.86082810099188	3.14059678905535	2.86380632341867	2.91142970192378	3.35131690266485	3.21721750313082	3.35013408762595	3.02076152291937	3.10132612224049	3.32462479400608	2.7588570757362	2.78142311270723	3.04854638385173	2.71444367978843	3.06545371762935	2.9142011481742	2.07744150112862	2.9466619494653	3.33694542511524	3.17878060355411	3.10683821069525	2.8109636441748	3.4975295785296	2.95554694529667	2.79033701317169	2.65492059289739
"DTU089"	0.932154664641257	0	0	1.41103330154876	0	1.09177368802339	0	0	0	0	1.12508131373777	0	0.92318891100081	0	0	1.29731918725154	1.19611297780796	0	0	0	0	1.4797842401344	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60530519072087	0	0	0	1.5393959158557	0	0	0	0	0	0	0	0	0	2.28125178033597	0	0	0	0	0	0	1.41003798132647	0	0	0	0	0	0	0	0	0.993348278194267	0	0	1.46835071785799	0	0
"Eggerthella"	0	0	0	0	2.78724390663197	0	2.63741194566236	0	0	0	0	0	0	0	0	1.80906673605106	0	0	0	0	0	0	0	0	0	0	0	0	0.802130172310761	0	0	0	0	0	0	1.24617664912168	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80191986737191	0	1.2318803201012	1.87016919010443	1.38104512794674	0	0	0	0	0	0	0.442954810895445	0	0	1.54775203443694	0	1.09258054446308	0	0	0	0	0
"Eikenella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47793983196242	0	0	0	0	0	0.559492921866821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67192403904309	0	0	1.69168580309718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eisenbergiella"	1.18378568386523	1.33595097241409	0	1.23292935226628	0	0	0	1.43962472073614	0	1.39745121155655	1.64055559165535	0	2.12251417163988	0	1.08182139033217	1.14250128019334	1.90763637530783	0.57602964166008	1.04123853398901	0	1.69134090053385	2.64860706211436	0	0	0	0	0	1.0621305769386	0	0	0	0	0	0	1.16924508819679	0	0	0	1.49636679912603	0	0	0	0	0	0	0	1.14708758333824	1.44045039617295	1.76582383662548	1.51431766366373	1.38678368258069	0	1.06241547331543	2.4581180025305	2.47995142139046	1.77066656540848	1.27061572282715	1.58193160123721	0	0	2.94088513632334	2.63111173983884	0	0	0	0	1.60727464845407	1.54789996205899	1.80264036956328	0	1.94342931749741
"Elusimicrobium"	0	0	0	0	0.734150476846338	0	0	0	0	0	3.10473741467235	0	0	0	2.97855317211768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44990154622014	0	0	0	0	0	0	0.883104304894212	2.37521690977404	0	0	0	0	0	0	0	0	0	0	0.938621891205711	0	0	0	3.44587618255621	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enhydrobacter"	0	0	0	0	0	0	0.624773815771962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485963077260927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enterococcus"	1.58847971531193	2.06927798743317	0	0	2.34653752850275	1.56015247329944	2.36835194943539	2.12122087031699	0	2.02825448609609	1.72589538251794	0	2.20649385770914	1.64507338286908	0	2.00473165154856	2.2059719561975	2.07915840753293	0.404467826204631	1.74802588612926	1.92789978822493	1.92267080018792	1.56830540226187	1.85284609523886	2.69639269951176	1.76791625327994	1.86833829213542	0	0	0	0	2.3312524035312	2.15464619526953	2.37133853866007	1.83318731072865	1.86660553329592	1.89778378365049	1.74957903386292	0	2.35034315959025	0	1.87378498119342	1.63285097891713	0	0	0	1.80606462678713	2.02693250774206	1.98744772827851	2.29016023990267	2.24441946470825	2.45239811395849	0	2.1408740030858	0	2.60940622854807	0	2.00538226708186	0	2.31885508019084	0	1.75361766753944	2.8146714807591	1.9411969813066	1.72166765414656	1.79889939814763	2.44587958787045	1.67382038023688	1.83985844061923	2.060722442414	1.67789630256226
"Enterorhabdus"	1.55931591520743	0	1.24206184527395	2.51409889744572	0	0	0	2.77084449650521	0	0	2.27187580226091	0	0	1.3077192712385	1.77319167029942	0	2.8074241391712	2.14844347571823	1.72031101022382	0	0	0	2.26956924720482	1.494227710808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55238298666868	1.42914360874272	0	0	1.15408532464143	1.41457259083536	1.62057318539747	1.80528350564575	0	2.3891097162843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8101017817251	0
"Erysipelatoclostridium"	0	0	1.47430717508798	0	2.56846876822688	0	3.3247004713465	0.578801989293352	0	0	0	0	1.78718632638291	0	0	1.45862631341675	0	0	0.51940680609562	2.12136423416832	1.53758335005402	0	0	0	1.70418618180086	0	1.1186390138761	0	0	0	0	0	0	1.58232808180219	1.83318731072865	1.24617664912168	0	0	0	1.75619841189281	0	0	0.972562962335012	1.52570523996048	0	0	1.6477403777361	0	0.454701540690736	1.64898109768567	1.62566285797267	0	2.03251368639141	1.96029947836842	1.91195504696939	2.12710816700383	0	1.4292708952223	0	0	1.85327375538111	1.21504592789981	0	1.14642715787553	0	0	0	2.11939651038001	0	0	1.28181846662173
"Erysipelotrichaceae_UCG-003"	0	0	0	1.31831694165911	2.63487714011794	1.24052001966068	0	0	1.70744293373249	2.02574594655909	0	1.36855121110462	0	0	0	2.1722104272188	2.99498454757205	0	0	0	0	0	0	0	2.20252447279632	0	0	0	1.42771629283944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38394613287597	0	0	0	1.20734230482164	2.40179863659148	2.55496180182889	0	0	0	0	1.1917858948622	0	0.974514580493417	0	0	2.84646199368926	0	2.44475385633347	0	1.62611312799654	0	0	0	0
"Erysipelotrichaceae_UCG-004"	0	0	0	1.56713841358837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6076794332404	0	0	0	0.752463590970711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erysipelotrichaceae_UCG-006"	0	1.72169922666704	0	0	1.19699435203274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7530879246397	0	0	0	0
"Escherichia/Shigella"	4.49025162656908	4.16388683351031	2.58166966880992	4.1326541726586	2.80515323990226	2.89241469418008	3.66671031805127	2.30830399060164	2.72448360543235	4.7350977167388	3.58000801685067	2.99737379528151	3.33184029037257	3.5118428795454	2.67527902072087	4.18381134210157	3.08322831495174	4.3174704788661	4.35790153025478	2.83773909496653	3.6649716980537	4.51218099562435	2.72114479759298	2.22814052673807	4.42099826372333	3.70004734919869	3.7895890696415	4.48116078489124	3.14345602558171	2.82846071289076	2.10845955744051	4.03307410124195	4.55169749848962	4.37683782966296	3.6178204703537	4.28800675072043	2.99073377876294	2.44030285819134	3.37297710167017	4.40688925503609	2.62802265232133	3.99647814867028	3.81534390842532	3.33005845279072	2.95982787454766	2.92236690291243	4.22260826718894	3.86777973826527	4.28602734508409	2.3497996197858	3.04405349729263	2.75913733413643	2.03516155358218	4.26107266911353	3.6012102056761	3.33060705649703	3.83287886268005	3.65391313337831	3.7898773857085	2.78267216894255	3.5182832648394	4.36865198774189	2.64325310781532	2.60415434771307	2.67104692105775	3.8605677581896	4.06633836078154	2.78674090014132	2.6097259359734	4.03644793729757	2.35979246471297
"Eubacterium"	0	0	0	0	0	0	0	0.818413406098646	0	0.609948289084128	0	0	0.982667324243266	0	0	0	2.24918016506266	0.37724204107129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01329265189062	0	0.652720890619322	0	0	0	0	0	0	0	0	0	0	1.12979679457199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584333817883119	0.731174896644952	0
"Ezakiella"	0	0.688107016145866	0	0	0	0	0	0.578801989293352	0	0	0	0	2.0712675425467	0	0	0	0	0.37724204107129	0	0	0	1.4797842401344	0	1.15022571731559	0.623277011803952	0	0	0	0	0	0	0	0	0	0	0.932356798280165	0	0	2.33816228782186	0.819823384651179	0	0	0	0	0	0	0	0.563135236039526	0	0	0	0	1.25855480530341	0	0	0	0	1.79547488842851	1.63770286038896	0	0	0	0	0.758213760865043	0	0	0	0	0	0	0
"F0058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517310701472752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"F0332"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73024921606013	0	0	0	0	0	0	0	0
"Faecalibacterium"	3.87502182265049	4.07992947400802	4.18164938432474	3.716351126197	2.3634956516615	4.03037999815916	2.30633683181497	3.10797682325635	3.96942865072624	3.55887269594909	3.7649680183267	3.89565777033224	3.6937241635765	2.53517803338288	3.26635605701804	3.49824813260841	4.12354033647111	3.79594505254044	3.63803547990108	3.9236569991676	4.33811098684389	3.79810876800688	3.45558962728689	3.89869078706775	4.14723642071421	3.36075622363788	2.27888548763623	3.60120721894102	3.87647813219859	3.41721954779879	2.99725046780286	3.84125800132822	3.65400328150411	3.98480811877572	4.31046328062465	2.80541212016415	3.96370428317078	3.71348396469235	2.64035546590611	3.92558567541294	3.61777724858252	3.2405474146239	3.74866353892676	3.17469042359958	2.8915407096193	3.73701479338878	4.23119463601152	3.36144340299377	3.57370627453777	4.01065466339544	4.00514410645137	3.99687954687712	4.21263972732042	3.23573473626149	3.94466173249669	2.4787178365503	3.93612599650504	4.18280531319138	3.78630468382662	3.93609624697507	2.84702975667149	2.88257304308753	4.12765979315212	4.64915475812705	4.09587065256956	4.15524032207221	3.84232362363563	4.1871019600458	3.67833428756881	3.97017850152636	4.0515372620075
"Faecalitalea"	0	0	0	0	1.86026118153412	0	0	1.28203802249008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09635869635859	0	0	0	1.66601384399976	0	0.552241665388463	0	0	0	0	0	0	0	0	0.986203238257129	0	0	0.695511009475899	0	0	0.560670828453124	0	0.838924852832211	1.60442322558527	0	0	0	0	0	0	0	0	0	0	0	0.797855180134276	0	0	0
"Family_XIII_AD3011_group"	2.04839436202338	2.998244006681	1.26692521549341	2.82905476434196	0	2.51549649443125	0.624773815771962	2.77493473280647	0	2.49759083489855	2.69914610246255	0	3.15348100465117	2.53229119762389	1.89493717176147	2.294965802485	2.79296925227831	1.69397008921369	2.11710302103276	0	2.4157742199718	2.30892762084644	2.56537618296819	1.47555470221495	2.9849235473761	2.17830496383043	0	1.53133232121719	1.13157997036046	1.51644756149895	3.05669181132434	2.29276631631015	2.4338501441629	1.93577594605075	2.64492348788642	2.12222863174576	2.88771003717443	2.00472245811168	2.43119795763538	0	2.25396072161246	1.76200699910251	1.97296415734385	1.16127061233185	0	1.33495450700607	2.37806184880325	2.09070228176176	2.50509947249365	1.14211055228736	3.03944470679356	2.24484194915634	1.06241547331543	2.29210497307454	0	0	2.79268570243082	2.61114490396026	2.94930573510831	0	1.54751146510136	0.840483278138186	2.20779055728377	2.60670269113708	2.40941425507105	2.15785578276463	2.66989254994663	2.55622684697557	2.7248198528003	2.48536388570145	1.54005989667413
"Family_XIII_UCG-001"	0	1.71091514982068	0	2.3500282648745	0	2.25252347827491	0	1.60292653521807	0	1.96364715559545	2.2027392794826	0	2.02842792725884	1.72633405688123	0	0	2.07431060202788	2.27367805808467	1.73284553972332	0	2.06480188935518	1.40347110026178	1.82034834139165	1.83236113670059	2.00778380459163	1.6608840248394	0	0	0.378978866962838	0	0	1.61483920060198	0	1.86359097029626	2.22059116180187	1.67995189831407	2.34219593117856	1.44635386507978	0	1.61648167733918	1.82069820287289	2.37221240487057	2.18178661992	0	0	1.929280379347	2.23423494216097	1.52854049806973	1.49844129230135	0	2.59027037130185	0	0	0	0	0	1.65435200348903	2.46303079776086	1.67634080132144	0	0	0	0	2.74759207480561	1.93107289665435	1.44002726526874	2.26070018801443	2.05875817327064	1.70501139688912	2.11512284833408	1.5713491245012
"Fastidiosipila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559492921866821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81272255243544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Finegoldia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403513578521675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880705691948234	0	0	0
"Flavonifractor"	0	0	2.62189306661035	1.50455898950243	2.44764769189906	1.4187811980421	0	2.72080993654424	2.86692171955807	1.2603237630411	1.42528109164704	3.07908061316887	1.54943290368219	0	0.923353600048919	2.09992762719661	0	1.98750317285294	1.71390541873258	2.60402652351297	1.45030359380882	2.73572366210476	1.94237732248814	2.18750993051111	1.67581395809356	0	2.1288983161121	0	2.41169590393621	0	0	1.3434924931282	1.43123061322422	1.884497054761	2.02514662904016	2.30542593272687	1.36724145107604	1.76897938013066	0	2.24237168569283	0	0	1.45117660086319	1.7210288069393	0	2.36188628962451	1.82763252083443	2.07803318618865	0	2.60527703091527	1.30626548856128	1.81441070616226	2.13179840570194	2.9476078756673	2.56914999887304	2.45599936361663	1.94186766909334	1.56314306661076	1.46658396519293	2.47383456890954	2.42354355217284	3.1936564843646	0	2.05444463749281	1.71030852433637	2.0300978070892	0	1.82595240625115	1.84868511106141	0	2.56687626835393
"Fournierella"	0	0	2.34471044423362	3.09098704884878	0	1.91239582775367	0	1.08513650425385	0	2.70278321137169	0	0	1.93377961634633	0	0	1.50136561024904	0	0	0	2.37289599330539	0	0	0	1.20689672229886	1.7796322708802	0	0	0	0	0	0	0	0	0	0	0	2.4544485258731	0	0	0	0	0	1.87559406420967	0	0	0	0	0	0	0	2.5123836802745	0	0.74924826964317	0	0	0	0	0	0	0	0	0	1.4998767550957	0	2.41852238553993	0	0	0	0	2.78568308404796	0
"Fretibacterium"	0	0.942155577548144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878886965819569	0	0.55146363280227	0	0	0	0	0	0	0	1.02555206069492	0.789723340535712	0	0.48097145692841	0	0.875383742380038	0	0	0	0	0	0	0	0	0.993742778002289	1.01052460375175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fusicatenibacter"	2.59895486397027	2.71313144179607	2.83119549303533	2.50410730987941	1.56951528023477	2.33587429013571	3.03389097786945	2.67846124128657	2.33961444580675	2.46954099741344	2.61980887406728	2.99476019559511	2.30153194899627	1.95778315935782	1.57876035509503	2.40604139876997	2.76410447271265	1.49748593808178	2.0908219761898	2.11253846316965	2.26751674344013	2.39348225938646	2.45637528117651	2.09037899179345	3.1724641366736	2.15169505795309	2.38708075140916	2.74316297313959	2.50457720025388	2.28343726663699	1.98019344806275	0	2.29732448533259	2.80277147230839	2.90648354109015	0	1.89217895283755	2.04169285069167	1.66781702463389	0	1.94399314410099	2.36397532356667	2.65229210519804	1.98706307999793	1.98523086227907	1.81836564235973	2.72146626516019	1.41161085607008	1.77265447982627	2.76283523599855	2.95848581247577	2.63706006991001	3.42774539505539	2.38729118008309	3.54118083801638	0	2.67895229964328	3.06638519022558	3.17547296509621	3.14520212111871	0	0	3.1249700165993	3.10259961693914	3.32827955062631	3.00958372355726	2.75581143558376	3.11421989890652	2.51156602865715	2.50365830721106	2.96227235456167
"Fusobacterium"	3.84431218988575	2.89362756370775	0	2.98646664402985	3.29710484631423	0	2.1569167901023	2.18900758973399	2.36788404777139	1.904670100445	2.65767543313338	2.28630432080982	1.51818997348706	2.16552990103213	1.85205335681766	2.94646225895858	2.26927231727227	2.68968844471881	2.04213480740405	2.98087875160908	3.2935685988706	2.46903595124467	3.79481849215387	2.59585423218829	1.96476691043235	3.14016230622875	2.92183321592434	2.68682051551035	3.53159011915428	3.97788764223942	3.8561009675746	3.36330269533424	3.12543180932959	3.21707072945522	2.16297238636038	2.88069504040975	1.94521602699122	1.5361092697947	3.57657890356524	1.79689840610093	2.19362573650668	2.01825051450672	2.09836248719726	4.29246417640003	4.315349863591	1.59443037132394	3.74556727626817	4.26367689883955	2.34081882989688	3.64050524884757	1.75332243722349	2.79014404270049	1.72483897518235	1.98688601116939	2.28286125914163	3.19582501598501	1.74590664250151	2.01226303512345	2.71949376972605	2.09369798879316	4.33312223157993	4.53671206024989	2.76104864743954	1.6840172884295	0	1.59017308998269	3.24145784687258	2.83457632397688	3.43074916667271	3.4697958621972	1.71195647595853
