"SRR5865065"	"SRR5865066"	"SRR5865067"	"SRR5865068"	"SRR5865069"	"SRR5865070"	"SRR5865071"	"SRR5865072"	"SRR5865073"	"SRR5865074"	"SRR5865075"	"SRR5865076"	"SRR5865077"	"SRR5865078"	"SRR5865079"	"SRR5865080"	"SRR5865081"	"SRR5865082"	"SRR5865083"	"SRR5865084"	"SRR5865085"	"SRR5865086"	"SRR5865087"	"SRR5865088"	"SRR5865089"	"SRR5865090"	"SRR5865091"	"SRR5865092"	"SRR5865093"	"SRR5865094"	"SRR5865095"	"SRR5865096"	"SRR5865097"	"SRR5865098"	"SRR5865099"	"SRR5865100"	"SRR5865101"	"SRR5865102"	"SRR5865103"	"SRR5865104"	"SRR5865105"	"SRR5865106"	"SRR5865107"	"SRR5865108"	"SRR5865109"	"SRR5865110"	"SRR5865111"	"SRR5865112"	"SRR5865113"	"SRR5865114"	"SRR5865115"	"SRR5865116"	"SRR5865117"	"SRR5865118"	"SRR5865119"	"SRR5865120"	"SRR5865121"	"SRR5865122"	"SRR5865123"	"SRR5865124"	"SRR5865125"	"SRR5865126"	"SRR5865127"	"SRR5865128"	"SRR5865129"	"SRR5865130"	"SRR5865131"	"SRR5865132"	"SRR5865133"	"SRR5865134"	"SRR5865135"
"Butyricicoccus"	2.0292564616994	1.9713258473447	2.29814183276568	2.28899534290875	2.75247722500443	2.66310317378463	2.02922376075674	2.43241623248353	2.45453917807039	2.27620933733227	2.05039623507706	2.29686750313609	2.63904405711834	1.89960919100971	1.64090643501145	2.78980266610884	2.70018522044964	1.93695888392658	2.39229195846679	2.57707609415712	2.65155142445557	2.0589063956501	2.61531793039792	2.27621152636266	2.50312586060214	1.71990274744908	2.48550268861885	2.05040059705987	1.84239396975785	1.48375465641178	1.40035249294683	1.80768884694815	2.04951088331078	2.27562556750579	2.08297495233315	2.35970840119129	2.5386041255992	2.76533793805301	1.7428739798041	2.28418685272482	2.0194066126188	1.95445845699953	2.35807234910618	2.25089888649304	2.42116159950041	2.37303830564984	2.5832076618231	1.87966848725722	2.00317030570814	2.62733196019055	2.31905689743736	2.23769419453853	2.72202692265962	2.84177807161283	2.54539664978582	2.7800638592719	2.47082481163537	2.16964943358805	1.53086888598583	2.25415539388204	2.42978563530923	2.39339465506566	2.5992703432633	3.25282002268151	2.35125392106599	2.06850600778807	2.3408794722701	3.20710058444054	1.91463247291082	2.11851558131857	1.85520577191777
"Butyricimonas"	2.77965607955883	2.4722327780926	0.564816940287243	2.65509310842169	0.95492871547197	2.16126684178765	0.564816940287243	1.81554620680678	0.542759349765987	2.80217659445936	3.17390767614105	0.921429104734613	2.27825627577053	2.60487598593126	1.99149960420606	2.69322556170621	1.57535771094649	2.57094100161543	3.56241626874847	0.736555049058593	1.99563526792734	1.95693583415459	2.53747055460419	0.564836154894592	1.61733847076687	2.78780114724416	2.39889143680696	2.29029421663671	2.20033501605863	0.809955255580814	1.03643533159626	3.07546142626809	3.00188589663382	2.98762079694193	2.93436978705921	3.1290963608776	2.90297058825458	1.92038458476007	1.69095440199694	2.55921117413765	1.9845923201125	1.77647993710346	1.99150178244527	0.659130181925698	1.67261938898752	1.56367636995719	2.13748247414178	2.22174874734973	2.64433248623254	1.94578730343308	1.93693495621487	1.57413655817575	0.276567759395911	2.44947109527178	0.756597602086536	1.49426979919108	2.5232570642679	1.88918737493717	1.45057924622764	0.564043188109131	3.32161538077132	3.30993774751381	2.61581241119763	0.564816940287243	1.94143350502369	0.490189575505906	1.63670234181447	1.17034907350621	2.44112030008681	2.20807194263445	2.41986010403726
"Butyrivibrio"	0.802291731866313	0.444197314224048	0.736565830498468	4.01848916807199	0.276569832542274	0.461542417257513	0.736565830498468	0.78038061043147	0.542759349765987	2.9158210605253	0.444180402544268	0	1.53081288516606	0	0.802284316893089	0.276569832542274	0	0.736598177145593	0.564832952356797	0	0	0	0	0	0	1.3342043237953	0	0	0.276567759395911	0	0.504399928631988	0	0	0.685647920844837	0	0	3.37224480957883	0	0	0	1.76744398330886	1.23116510171641	0.444194495513659	0	0.490446768706856	0.564812136867677	0.564829749860298	0	0.444191676842108	0.736578409335254	3.24100894501778	0	0.276567759395911	0.909753304430018	0.86209110996945	0	0	0.539964351244027	0	0	0	0	0.65904371382037	0	0	0.490189575505906	0	0.597451743086166	0	3.7511959582342	0
"Campylobacter"	0.995851299802136	0.444197314224048	0	0	0.276569832542274	0	0	0	0	0.564834553620533	0	0.669551778027949	0.995847342752977	0.444191676842108	0	0.859335955363755	0	0.859351127099058	1.38295714274871	0	0.862253796925904	0.546889651517599	1.09954843637974	1.03323356167351	0	0	0	1.23116303034777	0.659140491175535	0.877777373714633	0.879865945608809	1.69094793452116	0.669495308877086	0.939414649912157	0	0	0.85934923059386	0	1.41385764236243	0.909639468291455	0	0.65913533650285	1.03323356167351	0.444180402544268	1.97386500900997	0	0	0.736585597479053	0.859335955363755	0	0.444187448907601	1.20784746263645	0.444188858209394	0	1.01782551721588	0.546216383246999	0	1.44929203525414	1.53086888598583	0	0	0.695322885519696	2.22006894795527	0	0	0	0.696149234938053	0	0	0.779196371013821	0
"Catabacter"	0	0.444197314224048	0	0	0	0	0	0	0	0.276570869127502	1.03321359392632	0	0.564837756178976	0	0	0.276569832542274	1.02088735686992	0	0	0	0.545656013120051	1.04498065058814	0.444193086173029	0	1.18384484678556	0	0	0	0	0	0	1.18319518362626	0.574487244209383	0	0	0.757699626552802	0	0	0.909759093729384	1.1291331477452	0	0	0	0	0	0	0	0	0	0	0.859330266143498	0	0	0.659140491175535	0	0	0.993573144036181	0	0	0	0	0.474084119939833	0	0	0	0.714605454811658	0.881539659564041	0.47302745540788	0	0	0.629479923371736
"Catenibacterium"	0	1.23118374453428	0	1.52996874401658	0.276569832542274	2.16969696429498	0	2.04797282534359	1.64900081279573	0	2.08353344243712	2.34025219384422	1.96298146146874	2.15677692870301	0.99584338574797	0	0.807832667573368	2.06731572243616	1.06765258562711	0	0.780003317029488	1.09176051367146	0.736585597479053	1.77649508390827	0	0.611525729426129	0	0	1.20784539835431	1.73613820582622	0	1.03322557444197	1.22025603556448	1.52783727398629	1.44639168891832	0.757699626552802	2.01827683654309	1.38423775333611	0.444193086173029	0	1.61570997540447	1.51925180422463	1.23117960160807	0	1.22274432091044	1.98350916874443	0	1.27437711161646	1.74980702954795	0	0	1.03322757123327	0.276567759395911	0	0	0	0.993573144036181	0	0	1.34865374231359	0	0	0	0	0	0	0	0	1.76642855837885	1.44316542430685	0
"Cetobacterium"	1.95448021925117	0.564839357473684	1.20782888449709	0.755678639285715	1.57413870016454	1.55683793322694	0.659126745594003	1.14861145258426	1.7365843989057	4.18020136131707	0.659130181925698	0.921429104734613	1.0676586227034	1.36664247057161	0.859337851792383	0.909757163951946	1.4050013538561	1.03324554285249	4.14695847753464	1.03319762052451	1.13239113362541	0.863741112749577	2.36646670470219	0.859339748231949	0.659683411780534	1.76823302440475	0.583853235461655	1.25329969146378	1.99541899260872	2.54832757071122	2.46991045391565	0.995837450323242	1.54363665245861	1.85274452341907	0	1.3699390807287	3.13634339842116	0.987166918320294	1.95447151421672	0.736474200621407	1.09717969645619	1.54204087014858	1.09955046207294	2.87342742798908	2.92018075275918	0.659121591176068	0.859332162539312	2.77121567295582	1.03322956803563	2.20276418230998	1.27436877699639	0.736582003385601	0.276567759395911	0.909753304430018	1.1797953315675	0.862929505635927	0.864727401094	0.98384241768722	1.0425343019977	0.564043188109131	1.46973206886403	1.69449804569673	1.60389221229779	0.564816940287243	0.725847621354679	0.490189575505906	1.06372155340459	0.47302745540788	0.774404399198889	1.04253269215914	0.808513665395023
"Christensenella"	0.444198723593808	1.09955451349259	0	0.581887696899364	0	0	0	2.04404231338626	0	0	1.15704891836957	0	0.909762953317207	0	0	0	0.569631447869878	0.276578125448974	0.859335955363755	0	0.931379691882068	1.04498065058814	0.444193086173029	0	1.21641368209599	0	0	0	0	0	0.990246159749433	0	0	0.685647920844837	1.08009447640567	0	0	0	0	0	0.518718260896649	0	0	0	0	0	0.909753304430018	0	1.12925739921694	1.36663615244222	1.09954033371774	0	0	0	0	0	0	0.539964351244027	0.828068655193685	0	0	0	0	0	0	0	0	0.773027943092159	0.598689283271137	0	0
"Clostridium.IV"	1.4564461297388	2.46167585210931	1.64963494623199	3.53839111528359	1.64090428465109	2.84509427259901	0.80226392661382	2.17584223985587	0	2.33365762396303	2.09919972528184	0	3.39509364990967	0	1.42851975566194	1.81367339715872	1.97575763241715	1.50742027937315	1.45643551094844	0.859305613993207	3.0227878555045	2.30712165533034	1.50740535327683	1.09955046207294	3.15761809411207	1.92090764840535	0	0.73657301834055	0	0	0.81199003445183	1.80162513201554	2.28108295736375	1.94725559078039	2.55769783400776	2.06721225029894	1.82540749360025	0.832884733372218	2.77382749538933	1.58419764806696	1.62765207178531	0.65913533650285	1.1570693918683	0.444180402544268	0.920497245322966	0	2.30587612388724	1.50740535327683	1.90445503389516	2.68210546791789	1.36663615244222	1.54204941999679	1.87452980422093	1.6135326575266	1.63734404405173	1.17159367455719	1.52998139719623	2.11568340291672	1.89412885469174	1.06665983702314	2.88617736691854	1.5396353993417	1.81354701554539	2.01075969852724	3.60852423427145	2.00603343557834	3.15674201144972	1.60677976611595	1.80175053191689	3.70262007058608	2.67259593983416
"Clostridium.XVIII"	0.276575015548725	0	1.06763246275897	0.755678639285715	2.43409433207128	0	3.12106728992977	0	0	0.736585597479053	0.444180402544268	0	1.59429087228263	0	0	1.49521101436747	1.68541488457959	0.276578125448974	0.444191676842108	2.00695770852388	1.37319509411155	0	0	0	1.59166416595727	0	1.03843002956593	0.276563613199555	0.444188858209394	0	0.504399928631988	0.859332162539312	0	1.47519368128229	1.6422271391877	1.06554237214168	0	0	0	1.61340600036842	0	0	0.909761023517804	1.38294026672251	0	0.276556357665101	1.68299695225953	0.564834553620533	0	1.50739682432402	1.39867472606372	1.20784746263645	1.97949776368392	1.84791780198981	1.81533251711932	1.9908635264329	0	1.31673904151746	0	0	1.74978973780171	1.14189190545913	1.37202616937787	0.995821623009603	1.10984315421672	0	1.29038204900828	1.98068037613414	0	0	1.03270213104171
"Clostridium.XlVa"	2.43835446730988	2.78539672017871	2.10833084887465	1.91769032164937	2.34428641053164	1.49566475488132	4.43065460335737	2.66542589882182	2.92618046725167	1.78291532690047	2.37793592556342	2.69187186291569	2.21473399261648	2.25737849008351	2.85440364544846	2.59516249358046	1.32922504708524	2.31159693418341	2.03284601011947	3.37967908742068	2.80138619159056	2.62433206999054	2.6309740917696	1.6909565578445	1.91309556530315	2.02948982240591	3.22598479681109	2.73715381319305	2.5980950304639	2.7181543243016	2.94980990288957	2.73289167740042	1.78948668196184	2.28656339091297	1.89983061659515	3.30189251780685	2.03643211870848	1.24179575817116	3.62108352009817	3.02324871807313	1.75002422779806	1.53079579854713	1.5530170831993	2.66737464261905	2.39082335327216	1.33202346418062	2.23992347673081	3.13858464013496	1.71396742195632	3.13405520740382	2.14860787964375	1.64090213430189	1.64089998396383	3.54346825395926	2.65166745044876	2.89146115449271	1.88583463462046	2.05404709756985	2.62993346013148	2.96956811613349	3.33254104065402	3.11005080356201	2.22623614575492	1.42849645136853	1.20729109842857	2.27942473874808	2.24446445029177	2.27263096495389	2.43484902646448	2.07800512317108	2.27902783375229
"Clostridium.XlVb"	2.91770358531909	2.50848427088684	3.10008458113826	2.49931240344367	2.12894995589289	2.61893676287626	1.88973049335868	1.93714131629893	3.26849710432587	2.21236447013011	2.41813083574779	3.17199686115108	2.30397069534452	2.58321205163787	3.29048650189241	3.24234561224956	1.6604035479014	2.80644014186603	2.55181290192208	0.564807333541014	2.74040325520791	2.35320509244188	2.018263758893	2.43267303733351	3.04459071838734	2.74655210185482	3.42201915849084	3.10528315185652	2.87084508547219	3.14609294755948	2.6060444945532	2.75519943779772	2.54499803778589	2.79084412342901	3.08893442860578	3.07907809063149	3.13915962004765	3.10630225881644	3.65779790106315	3.2540022627307	2.53792250687043	2.69943975905881	2.95442776996348	3.08762740216209	2.91468297010252	1.83677511936962	3.03991643157955	3.04796171529209	2.75384266797107	3.35939768163302	3.23676998319303	2.148612249669	2.41219716182531	3.38563809352595	2.91155304652994	2.6607708307347	2.4459783548551	3.08450667037729	2.75461756169685	3.73033390926087	3.81209827951242	3.56093117327363	3.06157854686228	2.89561860179919	2.50452818768267	2.91097094554187	2.92606453697721	3.20975032237166	1.80848282736879	1.99098738926116	2.91523824898383
"Clostridium.sensu.stricto"	1.90925827099606	0.802289878106695	0	2.38461799701146	1.1831992962739	1.9978370884566	0.659126745594003	0.956620087381984	0	2.81063177503633	0.802267633839462	0.537611469692641	2.99106722379874	1.34969091996973	0.276570869127502	1.38295714274871	3.32450718915001	1.78925929543106	2.50847549543922	0.909726289006455	1.90392443981053	3.35968218939631	0.909759093729384	2.19789872146427	1.24670956251584	0.914113482584673	0.720462291647561	0	0.276567759395911	0	0	1.91867200382944	1.6071667893096	2.58429815767028	0.66978966734941	0.657342738199068	2.10534410485569	2.50820516295361	1.54205369498775	1.97529611161867	1.13540430991003	0.802273194759475	2.92419211643829	0.995825579771792	0	0.802258365856902	1.03322557444197	0	0.444191676842108	0.995835471870408	0.276566722834776	2.25307893802153	1.78923764598383	0.80227875577735	0.946901863747929	2.89286257018712	2.21857441958928	0.98384241768722	1.97370958438257	1.15605524158241	1.95445192854146	2.55892991580945	2.29412560422287	2.98427517890711	0.806113462424681	1.80447569627197	2.04958096444576	1.2494615008322	0.950244715059417	2.15556758154566	1.61505714854256
"Collinsella"	2.37471275440937	2.3614548553408	0.859316991679049	2.58255301397147	3.7647402180903	2.75964565623243	0.736565830498468	3.14848967115782	0	0	2.5892108165922	0	3.32586029569504	3.03566690870083	2.56988571755085	3.23811967603218	3.60369171845534	2.97947631619416	2.81892328497762	2.75380752083358	0	0	3.46736139472283	2.8247562610509	0	0	0	0	0	0	0	0	0	0	0	0	2.56360652212192	0	0	0	0	3.15673708581938	2.99966424509481	0	0	2.69942218971957	2.59613928756144	2.5084776892844	2.6255104089163	3.33524104050919	3.07610882300343	3.31829875336135	2.90775966353178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00556282050651	0
"Coprobacillus"	0	0	0	0	0	0.82496349784156	0.859316991679049	0.478905657334431	0	0	1.80161213685002	0	0	0	0	1.59428443827128	0	0	0.564832952356797	1.95870813491509	0	1.17247081993077	0.276570869127502	0	1.11031480227176	0	0	0	0	0	0	0	0	0	0	0.657342738199068	0.85934923059386	0	0.859337851792383	0.802169407052225	0	0	0	0	0	0	1.09954235936662	0	0	0.659138772940692	1.44269450321585	0	0	0.80227875577735	0.86209110996945	1.96793862230453	0	0	0	0	2.15405562598095	1.70309641871067	1.53446267741231	0	0	0	0	0.948775489777388	0	0	0
"Coprobacter"	0	0	0.564816940287243	0	0	0.978833804810504	0	0.604066929644531	0	0	0	0	0	0	0	2.49999818673126	0	0	0	0	0	1.56013853318367	0.564834553620533	0	0	2.07316572685151	0	0	0	0	0.504399928631988	0	1.39563166911355	0.466048091320436	1.87924938991218	0	0.736596380018043	0	0	0	0	0	0	0	0	0	0.95492480242996	1.61353909875732	2.11135563740968	0	0.444187448907601	0	0	0	0	0	1.20889134679912	1.94734292445688	0	2.11916436140248	0	0	2.43396645143255	0	0	0	1.11068698763985	0	0	0	0
"Coprococcus"	2.19297351001541	3.03674309607421	2.82990956082934	2.79965408602645	3.34409260344111	3.419688761824	0.736565830498468	2.76982517146076	1.80943486622834	2.68211425222803	2.35635147262883	2.65465447502079	3.01112482619618	2.51205857689486	2.0434738354509	2.61905063664079	2.75319519572563	3.43209936333621	2.73503678177564	0.659116436853658	2.81912199559632	3.40508553283895	1.98353965711111	2.56675312638034	2.88199917439252	3.02540087579124	2.91259584753577	2.43550219172133	0.444188858209394	1.87621742966535	2.14721045406273	2.73857695744136	2.51924338182161	2.92679647591954	3.36040955840768	2.61488456826596	3.26437035326914	2.78576969758204	2.20998637112119	2.43396060636708	2.53792250687043	2.59906302383281	2.88970326037824	0.995825579771792	2.31420579665117	2.39693966241516	2.8749905177991	2.41667147553549	2.47611761712807	2.2863186508364	2.6372514341201	2.88316672888719	3.17598879239583	3.00542243091608	3.00785469623568	2.54984720872354	2.56557809944376	3.57911352310015	3.32012295491279	2.74761613828859	0.85932078432849	0.899099375279954	3.26359501005508	3.18892765850516	2.68358063775973	2.66483713173344	2.82620890422098	2.2060703724009	3.20608869412179	3.61923186646965	2.92432281288897
"Corynebacterium"	0	0.276573978931373	0.659126745594003	0	0.736583800426939	0	0.736565830498468	0	0.542759349765987	0.444193086173029	0	0	0	0	0.444193086173029	0	0.569631447869878	1.44271783736336	0	0	0	0	0.276570869127502	0.276571905720761	0	0	0.583853235461655	0.73657301834055	0	0	0	0	0	0	0.537826369236037	0	0.659155955766823	0	0	0	0	0	0.564836154894592	0	0.490446768706856	0	0	0.276570869127502	0	0	0.276566722834776	0.564831351103386	0	0.80227875577735	0	0	0	0	0	0.564043188109131	0.276561540149561	0	0	0	0	0	0	0	0	0	0
"Desulfovibrio"	2.06730917676879	3.26855152803549	0	2.93528971837608	0.659143927677068	1.23303385272042	0	2.95546333336259	0	0	2.4773902227031	0	1.41386187401727	2.88669724251476	2.87241085638333	2.43975070580979	0.569631447869878	2.8831865092969	1.74980702954795	0	2.75980346320933	2.87007938668369	3.1647627149772	0.276571905720761	2.37810113083889	2.69559700655035	2.22611194022531	1.78922898651709	0	0.502748058130765	0	2.6606820264045	3.02091328458901	1.2147328663124	2.75073070123232	2.5253338101482	1.90926261821622	0	3.18112252096141	2.21459402982407	2.57136031812372	2.09300740980867	2.29621729703819	1.81365606257909	2.15641701539042	2.2421194720229	0.80227875577735	2.70862652673417	3.08796092990102	0.564828148627535	2.34776644372783	0.276568795965077	0	0.444188858209394	0.616964935422856	2.30618586759235	2.98383326871574	2.71420739973303	2.09914715935383	0.698718931174888	0	3.15620802591052	2.59405106137337	0	0	0	2.48078262253072	2.27943416589466	2.93949390505745	2.56274931399416	0.501578631466014
"Dialister"	1.65824649498013	1.44270935206289	1.33202975844574	1.40528848784701	1.58432837198609	3.84816831617765	1.09952615448582	1.30357055488718	1.08645275589906	1.1570673444685	1.09953020563954	1.38487888877254	3.76805795380475	1.69095224616053	1.29446553513607	2.64956372105961	1.61995907719446	4.00757388927161	1.5192624745467	0.95489741236938	3.44190860935734	1.73222550587517	1.41385764236243	3.90121010077513	3.27193374149202	1.47454604694156	1.84804439926511	1.78922898651709	2.66821880809279	2.80125999899935	1.60746153851196	1.92790058262431	2.25749626078973	2.37780294753418	1.87924938991218	1.8345287887034	3.18088079244596	3.50291763899422	3.86645033763595	3.91927944367424	3.76220212922235	2.8135988445479	3.31457287087452	3.61939482404844	3.91514757362323	1.06762642611436	0.73658020635504	3.54875359360343	3.8803200369537	4.22029448204392	1.36663615244222	1.76996978376986	1.09954235936662	3.55320565924492	1.36130537387142	1.49426979919108	3.83965060796949	2.20779710573081	1.22426841520475	2.26371818948794	1.03321359392632	1.17183329825063	1.30083633887382	1.12923702729601	3.65169912827416	3.63266063085041	3.88377002619199	1.40905644744482	1.10979105924355	0.971156452574898	3.55744665952361
"Dorea"	2.5238040492116	2.43267742247655	2.93999087453501	2.67364931659338	3.34426767820555	2.92826715380834	3.06591385323856	3.34804638916998	2.85232345574188	2.75723980753149	2.58218361885773	3.17626928590139	2.83050985044146	2.47352575821041	2.36144828198745	3.37091442377388	3.21065344142034	2.64871377886496	2.47352575821041	2.05380862592488	2.69769874307578	2.80482776340827	2.98948087311748	2.81361422541888	3.17314487125994	2.1617068790102	2.97817364579613	2.68129406870847	2.49754100401739	2.53193284565356	2.09303898426431	2.08672533119217	2.67723777034433	2.81261157039993	3.02406467657274	2.25365537200356	3.22010934423149	2.80856080718451	2.37142779962131	3.21855970412505	2.23379517499974	2.53181159351742	2.69087231309246	2.73714942008224	2.49106421037427	2.7592333524474	3.00312482039425	2.71164182887705	2.72568318444314	3.22125066731135	3.03315948015937	3.22055744993281	2.90536189106704	2.98389161516344	3.18380376188602	2.97716767587956	2.53623217693807	2.87420713474969	2.4900036498217	2.92102610707229	2.7632648465023	2.0992761393163	2.80750057876983	3.15780299467465	3.03026184991971	2.97028806523437	2.61522488909515	3.32344888899083	2.76929394406605	2.64895992018921	2.53300729504002
"Eggerthella"	0	0	0.276559467131687	0	2.6673922097098	0.461542417257513	2.43549342171353	0	0	0	0	0	0	0	0	1.81957238451157	0	0	0	0	0	0	0	0	0	0	0	0.276563613199555	0.659140491175535	0.936424661227922	0	0	0	0	0	1.14584875823886	0	0	0.276570869127502	0.736474200621407	0.518718260896649	0	0	0	0	0	0	0	0	1.69094577871819	0	1.12925536197495	1.79547555390825	1.29445926828877	0	0	0	0	0	0	0.276561540149561	0.695322885519696	0	1.44267965491449	0.725847621354679	0.794426119270572	0	0	0	0	0
"Eisenbergiella"	1.06766264747628	1.12926554829582	0.995821623009603	1.12101148492484	0.444191676842108	0	0	1.25779825037361	0	1.25331423623317	1.51924540216508	0	1.91868287448559	0.276569832542274	0.859337851792383	0.909757163951946	1.68541488457959	0.659157674107823	0.909757163951946	0	1.49351174260807	2.51715069007088	0.444193086173029	0.276571905720761	0.841729679928862	0	0	0.73657301834055	0	0	0.504399928631988	0	0.452700028025831	0	0.981147956042572	0	0	0	1.29446553513607	0	0	0	0	0.276561540149561	0	0	0.95492480242996	1.31366569792372	1.64090428465109	1.12925128752423	1.12925128752423	0.444190267520896	0.95492480242996	2.33722370436667	2.26268935260178	1.49426979919108	0.993573144036181	1.46792560668488	1.18545931925051	0	2.76192880765268	2.50599546546387	0.528130335985296	0	0.499633200619711	0.971580988060412	1.31885915248016	1.40905644744482	1.62907352460156	1.15751368407869	1.65861003844387
"Enterococcus"	1.25332254777452	1.49521953566249	0.276559467131687	0.755678639285715	1.93244670988762	0.584493910731063	1.84237661805201	1.5936701137711	0.542759349765987	1.49521314467451	0.85932078432849	0	1.6666552655817	0.859335955363755	0.736585597479053	1.34969091996973	1.52564602928576	1.78293047795678	0.736583800426939	1.15703254036952	1.17086330047374	0.992546768648106	1.0676545979748	1.06765661033357	2.2651346672831	1.24229485561296	1.37449553607345	0	0	1.07597572467048	0.504399928631988	1.7633494714302	1.63575578968531	2.03265271786616	1.16062810793516	1.29876577394785	1.20786397729346	1.13288127872098	0.276570869127502	1.94125752738821	0.518718260896649	0.954918932949547	1.06765661033357	0.564820142618568	0	0	1.06764856096493	1.31366569792372	1.42851763703414	1.81366689660775	1.78923548110043	2.00699039223835	0.95492480242996	1.53080220594567	0	2.20642683015824	0.680715076773671	1.26172873693995	0.828068655193685	1.87859488779945	0	1.14189190545913	2.4824024579088	1.65821421055381	1.41221673063907	1.16422464389594	1.96499221216735	1.22465815903969	1.22621481263776	1.35658626092038	0.986555562107195
"Escherichia.Shigella"	4.30865195146434	3.89258434662924	1.66662727383367	3.92447334984915	2.05724648981302	2.47064930449149	3.384345559677	1.75850194947015	1.97476532906512	4.49919032395528	3.39100200360168	2.49236418476452	3.05789426995358	3.3240236393976	2.40617434853855	3.98030502468666	2.63024019213112	4.1654363703325	4.17833079786937	2.62179575897481	3.31073150221455	4.26505308276161	2.49508085800891	1.89961353690112	4.15162869310388	3.48283493497684	3.55813190655746	4.2526103926167	2.80702167212235	2.32100676171769	0.938553431594628	3.79645433621677	4.31244257920242	4.16041599940325	3.32134971311699	4.05238270963885	2.6190660045295	1.74184684769672	3.06759613091578	4.15450329716529	1.9523554442224	3.74895741054059	3.62330098437747	3.0156006658427	2.57487844612818	2.71460559114969	4.06423006929647	3.69548636896639	4.06828491075798	1.89470214987036	2.76923765860674	2.34603102143065	1.25330800269388	4.05249863228349	3.34341707797364	2.94612467117955	3.5273346406637	3.39279382065085	3.51059218360959	2.42293319461863	3.25883217835096	4.16540477990425	1.93081120709972	2.12022004986122	2.16021012855365	3.65150564234084	3.79762379741086	2.42362006277596	2.12586715850919	3.8153457967427	1.75980849080033
"Eubacterium"	0	0	0	0	0.564832952356797	0	0	1.67471500038832	0	0.564834553620533	0	0	0.802288024357952	0	0	0	2.02292188642487	0.659157674107823	0.444191676842108	0	1.23888215871946	0.863741112749577	0.659145645943757	0	0	0	0	0.802271341108598	0	0	0	0	0	0.589582618183562	0	0	0	0	0.276570869127502	0	0.648587283411556	0	0	0	0	0	0	0	0	0.659138772940692	0	0	0	0.909753304430018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474126364294509	0.637786913554248	0
"Faecalibacterium"	3.78627870769967	3.90291047011045	4.09130179058743	3.64729761086746	2.18545829573598	3.90322521960728	2.09299649572461	2.9626657775245	3.89405890401279	3.47842558375027	3.62940411938463	3.79726773652776	3.50678693507359	2.36977819894345	3.15458842786675	3.39086239772908	3.95122583607772	3.70757349598957	3.5199431360735	3.84213082521945	4.11255008073766	3.70104285963468	3.34845063754203	3.79782047791871	4.02842084937325	3.25906723947212	1.88967112442497	3.50616472214032	3.75715833135263	3.32343308244201	2.90771653746051	3.74271518485878	3.54228392316387	3.88988903382991	4.15673350067767	2.69118320065119	3.82620609765614	3.59188723811798	2.49260004031267	3.82292919596656	3.48207951760581	3.10528535073255	3.63232135361061	3.07544823371516	2.76174196325248	3.64077159345482	4.1235619983839	3.25176260171666	3.4387510735843	3.900470222881	3.8743634871474	3.88341428854378	4.13936133346989	3.14637766635389	3.83818263177491	2.27830017680062	3.78754147163962	4.06014141918951	3.63511316976548	3.82944010125436	2.75040340356335	2.80297846977809	4.03740690223786	4.5215869897141	3.99844903347493	4.0673149384445	3.71289258083747	4.0566903881186	3.51898757130933	3.88939571828164	3.98111090756692
"Falsiporphyromonas"	0.444198723593808	1.39868951561678	0	0.879462632355599	1.8423983077958	0.584493910731063	1.63195060424011	1.3247662026394	0.8587580545266	0.276570869127502	0.276561540149561	0	0.564837756178976	0.909757163951946	0.909759093729384	1.20784952692969	1.57535771094649	0.659157674107823	0.564832952356797	0.859305613993207	1.37319509411155	1.54478691620582	2.00699475025649	0	0.910363009921949	1.48928356509963	1.22002352060859	0	0	0.809955255580814	2.05696438088393	1.23117131588902	1.68784050351294	1.16050854917708	1.25888630819	1.27218983313078	0.85934923059386	0.890618548230204	0.99584338574797	1.0994228650376	0.648587283411556	0.564824946192978	1.06765661033357	0.276561540149561	0	0	0.564829749860298	0.444193086173029	1.33205074005265	2.0031637693054	0.276566722834776	2.01825939976551	0.80227875577735	0.95492480242996	1.26169442059617	1.71051616725951	1.17353657430988	1.59372679010356	1.54881899263501	1.34865374231359	0.276561540149561	1.14189190545913	0.841028534409233	1.58430693899446	1.41221673063907	0.920162807283123	2.1246813331281	1.2729244846792	1.27449149909976	1.53693334470143	1.23813268572368
