"Sample1"	"Sample10"	"Sample11"	"Sample12"	"Sample13"	"Sample14"	"Sample15"	"Sample16"	"Sample17"	"Sample18"	"Sample19"	"Sample2"	"Sample20"	"Sample21"	"Sample22"	"Sample23"	"Sample24"	"Sample25"	"Sample26"	"Sample27"	"Sample28"	"Sample29"	"Sample3"	"Sample30"	"Sample31"	"Sample32"	"Sample33"	"Sample34"	"Sample35"	"Sample36"	"Sample37"	"Sample38"	"Sample39"	"Sample4"	"Sample40"	"Sample41"	"Sample42"	"Sample43"	"Sample44"	"Sample45"	"Sample46"	"Sample47"	"Sample48"	"Sample49"	"Sample5"	"Sample50"	"Sample51"	"Sample52"	"Sample53"	"Sample54"	"Sample55"	"Sample56"	"Sample57"	"Sample58"	"Sample59"	"Sample6"	"Sample60"	"Sample61"	"Sample7"	"Sample8"	"Sample9"
"Sporobacter"	0	0	0	0	0	0	0.792184490933172	0	0	0.495456827034396	1.02236479949974	0	0.556133088514817	0	0	0	0.556115083200851	0	0	0	0.618281602689703	0	1.07976440530887	0	0	0	0	0.810346818773497	0.985144677310459	1.0082410540364	0	0	0.858030058657034	1.10823659602629	0	0.899163540029357	0	0.729775451714896	0	0	0	0.270928941044005	0	0	1.09614697660104	0	0.270963658952437	0	0	0	0	1.08855690984725	0	0.270923155618735	0	0.944230550318698	0	0.270957871996563	1.17197154276085	0.436575470204343	1.38753567227719
"Streptococcus"	3.05466522812009	3.62447695892471	3.43288077022799	2.13939161542328	2.93425039803512	1.27491579840234	1.33822077373612	3.41100595182624	3.01539231691392	2.22845215271474	2.9306932271248	1.83633423198979	3.21227276821045	2.238611173098	3.72207823808044	3.40975906755697	1.91143381733181	3.38476210894649	3.46529223913327	3.35699380950278	3.36073993833655	3.66600473588472	3.4346900171645	2.64852486695471	2.90570542519574	3.45846155329276	2.44154390746354	1.70031686467892	3.36244831465535	1.71993413197309	3.05136793429814	3.33022479689019	3.04955061083491	2.88513667925698	2.40106999121972	0.556061075183938	3.35139463830108	1.83693714634294	4.12337350787079	3.02314319420239	3.24414055724956	2.90094375327066	3.51482243891407	2.160673595915	1.7663406072459	3.50827027668034	3.44429116548051	2.70985523290705	3.29929114229263	1.95937126435052	2.19212964863004	3.26790949733086	2.48920619809501	3.84107515846587	3.1407421460817	2.8685953753435	1.79584394073714	2.94628344151153	3.32053749516945	2.07803190095787	3.01739401599477
"Subdoligranulum"	0	0	0.556115083200851	1.11407575884994	0	0	0.899239795785333	0.436559658972597	0.270952085295832	0	0	1.0943181444543	0.270957871996563	0	0	0.592835908826479	0	0.649772462165687	0.436559658972597	0	2.15488157141135	1.38521594783103	0.770561537837724	0.996470309632897	0.270957871996563	1.12716939771293	0.726747367592038	0	0.649869220302824	0.747860985439279	0.653267530099706	0.485974413398763	0.563730567254337	1.18173935535184	0	1.05659987039233	0	1.45174250548704	0	0	0	0.792142672156134	0	0	2.47629457138986	0.436528040229105	0	0.711237006425361	0.898847807021359	0	0	0	0.436512232717047	0.899185325627615	0	0.436512232717047	0.649772462165687	0	0.649782136449526	0	0
"Turicibacter"	0	0	0	0	0	0	0	0	0	1.8463649780738	0	0	0	0	0	2.46337022632974	0.436528040229105	0.649772462165687	0	0	1.56496529404515	0.522159435788387	0	1.47042485189544	0.270957871996563	0	0	0.810346818773497	0.726879044948799	0	2.17796732434781	0	0	1.29947395344318	1.51299458415357	0	0	0	0	0	0.556025076441878	1.59225751048987	0	2.07158760277836	1.85512040872241	0	0	1.97890496136691	2.05494360637892	1.37138721034017	0	0	0	0	0.934094589715858	0.270934726724333	0	0.649801486036979	0	0.556169103106209	0
"Unclassified.Actinobacteria.Class"	0	0	0	0.763546704749285	0	0.910258017524276	0	0	0	0.622634023141293	0	0.586182698939635	0.270957871996563	0	0	0.468931798384331	0	0.899218006665788	0.556151095149883	0	0.863588343443328	0	0	0.910370594218446	0.556133088514817	0	0.270923155618735	0	1.17207620726779	0.574895606725288	0	0.789189784469704	0.801006021991165	0.527121688946625	1.08447025681004	0.436480621411524	0.665270512285793	0.631002807656095	0.555998080850756	1.13347575795439	1.26287822524643	0.270928941044005	0	0.436504329425871	0.799172653286427	0.726787877486187	0	1.16033459998572	0.984653115140247	0.726747367592038	0.909022134177064	0.79223677224752	0	0	0.782568471684935	0.270934726724333	0	0	0	0.985111139943006	0.662876853447641
"Unclassified.Actinomycetaceae.Family"	0	0	0.556115083200851	0	0	0	0	0	0	0	0	0	0.270957871996563	0	0	0	0	0.436520136318118	0.649820836984265	0	0.491570097665523	0.522159435788387	0	0	0.270957871996563	0	0.270923155618735	0	0.899326966353173	0	0	1.29128108083436	0.994478916339974	0	0	0	0.449223083868155	0	0.436425313554091	0	0	0	0	0	0	0	0.270963658952437	0	0	0	0	0.556169103106209	0.270934726724333	0.649743441353474	0	0	0	0.436543848980903	0.436528040229105	0	0
"Unclassified.Actinomycetales.Order"	1.00421112476263	1.06596329457138	1.43111385609296	0.913939801007528	1.98110282712044	0.910258017524276	0.556124085692707	1.30227603413398	1.4710530040537	1.10419787869279	1.08852255518495	0	1.63792714666137	0.522100850679751	0.985044074769901	1.70390121168086	0.649782136449526	1.41693322942085	1.91607133084571	2.24691985615668	1.4185971631437	1.64408997476705	1.46467308029534	0	1.48359805445243	2.03418172853205	1.2830079608209	0	1.73117553000757	0.453060412290782	1.26723863923255	2.79278784047995	2.20126449611313	0.758315080949291	0	0.270911585533297	1.79061640538436	0.988339703573287	1.56227928262373	0.999938654009205	1.1180200576331	0.270928941044005	1.35509192482867	1.24193011540947	0	1.43111385609296	0.726818263532151	0.487367667607173	1.30181428673575	0	1.31286604582919	2.07487692305241	1.02230838546447	2.14478559696983	1.13523903029991	0.436512232717047	0.436520136318118	1.44485885474432	1.44483481563411	0.726848652686171	0.568312704849289
"Unclassified.Bacilli.Class"	0.480244521159062	1.19396953973668	1.32059126734365	1.02543577394482	0.730193485781775	1.18373297786421	0.270952085295832	1.02237608337083	0.72679800582287	0	0.726818263532151	0.463037043360535	0.792194946498813	0	1.19657772083572	1.24362466617653	0.270946298850229	0.985032898480303	1.30227603413398	1.24848984764118	0.97340274824594	1.29275513425632	1.07976440530887	0	0.726808134504851	1.18109168431377	0.649743441353474	0.963436030060082	0.849088147726503	0	0.903151879866838	1.37437460891907	1.25188112184062	0.758315080949291	0	0	1.00288833197041	0	1.59213605838299	0.568151984739098	0.89911997305736	0.848959714092636	1.3381613032608	0.270928941044005	0	1.17197154276085	1.21989935133317	0.487367667607173	1.2826418448382	0	0	0.944318951123596	0.436512232717047	1.51909038989274	1.04620925310928	0.726767621848637	0	0.985066428411231	0.792174035716103	0	1.00013687221794
"Unclassified.Bacteroidales.Order"	2.13174660170271	0.563489286094515	1.78364832620708	1.39807771063731	0	1.18373297786421	1.99127687786632	1.91148307603373	1.32060313846379	0.72088159466718	1.59233039891635	1.05969542819924	0.270957871996563	1.78066206808362	1.97959495539782	0.468931798384331	1.8828372336855	1.30221680542471	1.62920486908066	1.7746901501276	1.2991452325009	1.10171563430127	1.8718111915709	0.659690165846847	0.792194946498813	1.27223933425148	0.726747367592038	1.24017722410028	1.33831594506892	1.57710416798173	0.439377707704935	0	1.70494449160818	1.45039808853875	0	2.06512378074924	0.570545086139421	2.0631380424416	0	1.03736458910246	0.726686613106307	2.04528949061912	1.02228582233272	0	1.60041535032176	1.32059126734365	1.99130155855473	0.711237006425361	0.984653115140247	1.78974610528878	0	2.65878053246185	1.43108984714858	2.07475330060481	0	2.05864992912148	0.899218006665788	1.17199479904589	1.85747851432047	2.10544044428046	1.65432524802651
"Unclassified.Bacteroidetes.Phylum"	1.40243042854553	0.80072657654743	1.02233095001463	1.53921539243302	0	1.73638468941948	1.05667947274181	1.05671359336107	0.985055251413536	1.32692972094109	1.59233039891635	0.586182698939635	1.19660106955459	1.0596829183956	1.33820887892686	0	0.944252648400283	0.848981116190956	1.11818128145754	1.24848984764118	0.97340274824594	0.902190663820899	1.31353442834287	0	0.270957871996563	0.907779566769565	0.556079076535572	1.35882541135442	0.899326966353173	1.08026140127748	0.439377707704935	0.70957234220235	0.443221575206951	0.839801405402123	0.673544150904964	0.899163540029357	0.916631965296917	0.810194028451207	0	0.863264035368521	0.436449015063086	1.355103840087	0.270923155618735	0	0.992521479950572	0.726787877486187	1.28309067960679	0.487367667607173	0.55580020389025	1.08844240674965	0	1.67924704638893	0.649762788221746	1.3381613032608	0	1.55198604516805	0.649772462165687	0.556133088514817	0.899228901049471	1.28312613586904	1.27889767577693
"Unclassified.Bifidobacteriaceae.Family"	0.702715237731851	2.01457371264357	1.28305522655719	2.80099770325272	0.988800655841434	2.77309150181187	0.270952085295832	1.85227328629188	1.5191508351622	2.61148351321295	0	2.30513744504081	0.436543848980903	0.652348100369894	1.87788256490471	1.46519555179068	0.436528040229105	2.6340715388875	1.57266755659729	1.96832350999976	2.68041575329147	0.652413207415395	1.22819957349358	2.4755207505276	2.88118842095856	1.15496688230647	0	1.62286397374184	2.78598890655107	2.65982289571806	0.653267530099706	0.914673150986692	2.4547803423633	1.18173935535184	2.73370364307041	1.96752914138568	0.866092871236894	1.78571200653261	1.67901515873762	2.88313895980736	2.99784648092602	0.649753114617681	0.436496426444572	2.14748453935616	2.77337999476867	2.08419972800356	0.985077605763004	2.50236983269284	3.13640566953018	2.38956643234155	1.23038642394089	1.69471656922829	0.726767621848637	0.556079076535572	2.05057086016658	2.12833229955064	1.40228672946594	0	0.985044074769901	3.02372606584248	2.22416598118475
"Unclassified.Burkholderiales.Order"	1.08346997080414	0	0	1.02543577394482	0	0	0	0.270969446163473	0	0	0	0.463037043360535	0	0	0	0.468931798384331	0.270946298850229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559359233225852	0	0	0.527121688946625	0	0	0	0.502941822837347	0	0.447114213661607	0.556025076441878	0	0.436496426444572	0	0.56214797160137	0	0.436551753821753	0	0	0	0	0.2709810213511	0	0	0	0.436512232717047	0	0	0	0.2709810213511	0
"Unclassified.Carnobacteriaceae.Family"	0	0.698109568028396	0.985044074769901	0	0.918441975480089	0	0	0.436559658972597	0.649791811073283	0	0	0	0.436543848980903	0	0.270946298850229	0	0	0.436520136318118	0.270969446163473	0	0	1.05975937389866	0.669506679680501	0	0	0.857392610024008	0	0	0	0	0	0	0.858030058657034	0	0	0	0	0	0.899087301524172	0	0.436449015063086	0	0.270923155618735	0	0	0.270946298850229	0.89926158631368	0	0	0	0	1.08855690984725	0.556097079207823	0.726747367592038	0	0	0	0.84901322196857	0.556115083200851	0	0
"Unclassified.Clostridia.Class"	0.605572091486107	0	0.792174035716103	1.39807771063731	0	1.70699030212491	0.944263697970934	0	0.792184490933172	1.77493760863597	1.49579156890606	0.884509115306373	2.11125377686096	1.4248987676002	0.985044074769901	0.892309329000042	1.47104095846512	1.43110185144209	0.792215858675897	0	2.4262480434337	0.961295747359112	1.42658102895162	1.31432913070339	1.26301964536217	1.0311831114686	2.15014221102001	2.14697520155546	0.985144677310459	2.20664592378021	1.09261022614929	1.29128108083436	0.801006021991165	1.87812437182433	1.14627918470634	1.55193758253113	1.10676004953879	1.41686286447092	0	0	0	1.21982905896858	1.73101646005879	1.0566339835546	2.65275593970844	1.11813521039262	0	1.33678408859226	0.726433603082054	0.649743441353474	1.83597721945438	2.03511328184289	0.649762788221746	0.436496426444572	1.63099742358167	1.82492947368011	1.11812369351593	1.24198887790669	1.02233095001463	1.30229972811699	0.863454108302585
"Unclassified.Clostridiaceae.1.Family"	0	3.28215057290943	2.26424489188923	0	2.97027481069792	0	0.436535944450027	1.72407017364235	2.69511835756053	1.58278995844247	2.7579328890242	0	3.06444817999805	1.10163850661266	1.02233095001463	2.48185188749778	0	0.848981116190956	2.43478559196622	1.24848984764118	1.49791848086859	1.26619940545179	2.0313648294824	0	0.726808134504851	2.574861273798	1.48352571221221	0.810346818773497	0.985144677310459	1.39616585279549	1.42126052065242	3.54135418878681	2.13030971383097	1.10823659602629	1.01238140757125	0	0	0	0.899087301524172	0	0	2.41053768076027	2.40463952064553	0.436504329425871	1.56011115556102	1.08848820372263	1.19661274444871	1.31555897986123	0	1.2830079608209	0	0	0	0	0	0	0	0	0	0	0
"Unclassified.Clostridiales.Order"	2.58330345377424	2.86165319387023	2.8551792260924	3.11227893050233	2.7631699094558	3.21996523033481	3.13520382447921	3.01904534729675	2.80339250422811	3.32736832401083	3.18020976924414	2.68460530053782	3.34247763218677	3.27289270410843	2.80808691656054	3.31235700925199	3.0438360205966	3.21131143493045	2.9302641692974	3.32384059624136	3.52528101591018	3.26343624392263	3.27918617491744	3.36414166946657	2.67967809688559	2.9292404128929	3.43876013063015	3.40401719262916	3.00483303759595	3.50008543042889	2.96000596566816	3.04982990149712	3.15577215799382	3.67067374270632	2.9100241211235	3.51063951714632	3.00281383502024	3.46694599367739	1.11798551874018	1.51181729570677	1.68685532526052	2.95423535076653	2.88061888514977	2.85566660859266	3.52331716722576	2.93635503958176	2.34613185456169	2.97999500356371	2.64909495645385	2.80155196332516	3.44113982309543	3.29410520555679	2.70185931884281	2.484276156119	3.13069128605734	3.42642205684005	2.88655736830738	3.32343005856395	2.79622271386889	2.84462396255196	3.23930125477027
"Unclassified.Clostridiales_Incertae.Sedis.XIII.Family"	0.480244521159062	0	0	0	0	0.910258017524276	0.270952085295832	0	0	0	0	0	0	0	0	0	0.556115083200851	0	1.41699317964355	0	1.552358517197	2.0429981785234	0.669506679680501	0	0	1.87744022865459	0	0.810346818773497	0.726879044948799	0	0	0	0.735346432946542	0.758315080949291	0	0	0	0.631002807656095	0	0	0	0.899196218954881	0	0	1.71034475353835	0.270946298850229	0	0	1.59186898951361	0.899185325627615	0	0.2709810213511	0	0	0	1.40227475686552	0	2.44433147541155	0.726787877486187	0	0
"Unclassified.Coriobacteriaceae.Family"	1.23485173859036	2.07204038886759	1.19657772083572	2.26918837637879	2.54688115259088	2.62147585968776	2.08729977385332	2.03160456763576	2.62437934998122	2.5508884676574	2.23243652673677	1.52338999371243	2.77593408199917	0	0.792174035716103	2.74885467832867	1.17197154276085	1.2419536193383	1.80777938524687	1.24848984764118	2.88180598426005	2.63746367278223	1.46467308029534	2.32893692693143	0.649801486036979	0	2.5840980347697	2.69003845305766	2.38664942005976	2.06749404356599	0.559359233225852	0.856447874818257	3.25498455978384	1.77061963025012	2.76112320090344	2.8144019865644	2.4461464182751	2.33024666505883	0	0.568151984739098	1.08837372195203	2.10827041532524	1.62910747699732	1.70213950805665	2.37589133752683	2.44430663067162	0.556142091667203	2.18836585478431	2.1780941332907	2.08415027433366	2.91309972436496	1.96360512017756	0.436512232717047	0.556079076535572	2.15447708347673	2.72513762981322	1.7710750795985	2.24330085275479	1.55201027863172	1.99515979398338	2.37618061963157
"Unclassified.Enterobacteriaceae.Family"	2.25992317994315	3.49580807324284	2.29961210881994	1.3542455319081	3.83726649900998	1.60457428081724	1.26300785839036	3.23302355751004	3.68010664222876	1.2015496624764	3.632160978577	0.463037043360535	3.41635053984957	2.19248376326626	2.72516251580835	2.42386567250771	2.21210726284353	0.270940512659735	3.32541555905164	2.49183737019996	1.13382390612191	1.83573300319978	2.17704473983482	2.81430822870779	3.09662928512204	3.22910767913898	0.436496426444572	1.07640014380654	3.02447530729655	0.574895606725288	1.02639301589051	3.14095578595412	3.69490332431041	2.20604010190862	1.08447025681004	0.436480621411524	1.49024232563399	0	3.28067265694548	2.20242058196726	1.77729067228026	3.05054692349918	3.86971980451681	2.87112072423986	0.56214797160137	3.60589968592648	3.42929338732599	1.42967584378391	1.65445819441849	1.2830079608209	2.38831140083743	3.18494185879365	2.72655191495961	3.31323460184686	0.680879462284241	2.55682233927179	0.436520136318118	2.18351117189003	3.29972704345972	2.56416617431241	3.10333970653557
"Unclassified.Enterococcaceae.Family"	1.34688771765188	1.22943646625047	0.270946298850229	0	0	0	0	0.792215858675897	0	0	0	0	0	0	0.726787877486187	0	0	0	0.649820836984265	0	0	0	0.53757073096155	0	0	0	0	0	1.14599125242839	0	0	0	0	1.46823955205298	0	0	0	0	0	0	0	0	0	0	0	1.08848820372263	0.270963658952437	0.487367667607173	0	0	0	0.726848652686171	0	0.436496426444572	0	1.30220496075382	0	0	0.649782136449526	0	0.447255801613673
"Unclassified.Erysipelotrichaceae.Family"	1.92369856433112	0.80072657654743	2.10536622372864	2.99145799046446	2.67642871493341	2.91826302014459	2.86505470731404	1.56248538683743	2.30710755103238	2.34724102794268	1.66316949056024	3.3339681533623	2.75063405735559	1.44349350657753	0.726787877486187	3.27925439055478	2.74590790732425	0.944241599182878	0.792215858675897	1.83176911853555	2.23885372088756	3.09605656900216	1.28690999308482	3.5576796304653	2.82250032450319	2.57383609649302	3.37689982520492	2.98452286820865	2.59681650016293	2.56771071910501	1.12228127425424	1.72052789241998	2.51054748076597	1.46823955205298	2.9744768722341	2.92703644104029	3.31445163509423	1.76989353086322	1.08833938434986	1.18745698456674	0.436449015063086	0.649753114617681	1.38709312323262	3.58563740247022	2.50599027145067	2.7342741014251	0.649811161340633	2.84776719945172	1.17156478829908	1.58251933393651	3.02400864630929	1.56250964118606	2.98216799193555	1.74477097080418	3.31166410794061	2.10534148640772	3.03938028247775	2.38346209063458	2.16330115710532	2.33413582919724	2.1825657309924
"Unclassified.Firmicutes.Phylum"	2.0945438101792	2.07204038886759	2.44700282661754	2.2520240901565	2.53596344765521	3.12078119193351	2.24113479591596	2.06524737257229	1.83055904161314	3.21893443131809	2.55057738602882	2.45877784291323	3.01358558952755	2.21462073310269	2.19803256063278	2.47483632244427	2.45893275796201	2.74114275454339	2.24546868058912	2.62224164972045	3.20446811229815	2.24735987306855	2.30478827401961	2.54484531383117	2.68124834526612	2.14084662107478	3.14683104237053	2.77944283455969	2.57833947904104	2.89234233653584	2.57569131459535	2.80277255272737	2.18395243612835	3.16284600584494	2.40106999121972	2.58991375803939	2.77376012895499	2.75327403271538	2.34081698425393	1.38732445735726	1.21974706743079	2.65452177644003	2.92168941445412	2.65033500343292	3.29249952282174	2.56613938728063	2.09343478417529	2.79268212314114	2.00219696129929	2.42912102854105	3.10567085573717	2.88615581876499	2.06517321318464	2.16838657509065	2.77225652942391	2.69735223670805	2.65203943586437	2.77086311554869	2.48185232699261	2.29207229861513	2.51443366016766
"Unclassified.Gammaproteobacteria.Class"	0.702715237731851	0.563489286094515	0	1.02543577394482	1.66449794854089	1.27491579840234	0	0.792215858675897	0.899239795785333	0	1.38717681119114	0	1.17199479904589	0.522100850679751	0	0	0	0	1.28310249800388	0	0	0	0	1.06829224375174	0.792194946498813	0.657383522824707	0	0	0.436599189377403	0	0	0.856447874818257	1.48120082013788	0	0	0	0	0	1.05652028543746	0	0	0.726757494547729	1.11808914502043	0.792142672156134	0	0.792174035716103	1.48361011274369	0	0	0	0	0.556169103106209	0.726767621848637	1.14584075483438	0	0.436512232717047	0	0	0.899228901049471	0.649840189291549	0.913947386768048
"Unclassified.Lachnospiraceae.Family"	3.5422424250063	3.22242077279148	3.21569527897047	3.32848219396201	2.93203530602683	3.14584707840336	3.12063403090678	3.20531962909682	3.4472314962067	3.29601870128778	3.51063560899243	3.40619288077881	2.9822178073002	3.89852657592959	3.7249222789861	3.37183647546427	3.51256720484867	3.36606390586476	2.78159392213088	3.44872782072305	3.50407777341927	3.46366062123942	3.23292581774275	3.60900943319527	3.72088878769319	3.65647467325173	3.34308621613116	3.05368218706033	3.07763240963446	3.21383111836304	3.33602980751116	3.53954837185198	3.27874603044179	3.07725036765735	3.28333464406585	3.35468290262468	3.29850960048835	3.18272510719249	3.62282782947684	3.22997185854767	2.74510769874472	3.24679230253464	3.07526216375788	3.2442277590515	3.66443773661463	3.23319365090695	3.54830657428727	3.0554733080391	3.39867834146528	3.36828750845603	3.4010468364997	3.52042986222824	3.4198915197475	3.21495814472222	3.44181380804061	3.38428410854159	3.50638643409549	3.38231083183626	3.14902137164142	3.16249927754329	3.21353690947014
"Unclassified.Lactobacillaceae.Family"	1.00421112476263	0.698109568028396	0.270946298850229	0	0.834438597962921	0	0	0.649820836984265	0	0	0	0	0	0	1.17197154276085	2.63408915437704	0	0	1.26304322037636	0	1.88453236386995	2.12608452858351	1.12189250839618	1.18385292775033	1.28307886156666	1.7191628963202	0.270923155618735	0	1.14599125242839	0	1.28730879466766	1.48990020577812	0	0.839801405402123	1.14627918470634	0.270911585533297	0	0.502941822837347	0	0.568151984739098	0.270888448422343	1.62019326959937	2.04187501577019	0	0	0	0	1.41261937360791	0.726433603082054	0	0.658489520773912	0	0.436512232717047	1.32054378643346	0.547856978056528	0.556097079207823	0.55610608103923	2.33233960664935	0	0	0
"Unclassified.Lactobacillales.Order"	2.0945438101792	2.45982575787671	2.23019092564927	1.25055538381622	1.47930758473618	1.51981632367404	0.849002519691987	1.91148307603373	1.71687317846958	1.02457441203622	1.63793932740435	0.682013299033305	1.75156171842382	1.2926756480118	2.45234551646042	2.21044860158789	0.792174035716103	1.95106857268759	2.20282454833776	2.04015488214655	2.11474941839495	2.3159951107951	2.18056653259051	1.75049406670308	1.64650109070063	2.0550103889456	1.30218127248285	0.810346818773497	1.95538173065145	0.669932792681115	1.80624960284798	2.15299773954091	1.75514405618328	2.10175089670811	1.33114839799026	0.726727114716225	1.90734258809086	1.03450691371451	2.76165725543907	1.47415038884331	1.9019861980863	1.84686850196988	2.25592886157695	0.944219501807723	0.656262105000906	2.30709514549334	2.2098300989606	1.31555897986123	2.22080971272875	0.726747367592038	1.12848139652834	2.02811708848707	1.41692124044837	2.55991701358833	2.0650021252899	1.76464341804787	0.985032898480303	1.85224870088357	1.9382631931664	1.26306679681811	1.93262406595704
"Unclassified.Pasteurellaceae.Family"	0	0	0.726787877486187	0	0	0	0	2.00640105703383	1.11814672762511	2.01817775918716	1.80187064155721	0	0.436543848980903	0	0.270946298850229	0	0	0	0	0	0	0	0.770561537837724	0	0	0.734742506529424	0	0	1.78990555601832	0.453060412290782	0	0	1.38150424044925	0	0	0	0	0	0.270871098266013	0	0	0.848959714092636	0.726747367592038	0	0	0.270946298850229	1.92953990643872	0	0	0	0	0.2709810213511	0.436512232717047	0	0	0	0	0	0	0	0
"Unclassified.Peptostreptococcaceae.Family"	3.25067978108866	0	1.05666809991236	0	0	0	0	0	0.649791811073283	0.800952263267641	0	2.41014323064243	0	0.75241235178595	0.270946298850229	1.03018653653152	0	0.436520136318118	0.649820836984265	1.24848984764118	2.73494688109317	0	2.17704473983482	0	0	0	1.6110674015008	0	0.649869220302824	0.813910518320955	1.32486410352089	3.2905860711356	2.24064084400759	0.527121688946625	0	0	0	0	0	0	0	0.726757494547729	0	0	0.656262105000906	2.64015624934487	0.726818263532151	0.711237006425361	0.55580020389025	0.792132218333154	0.658489520773912	0.556169103106209	0	0	0.782568471684935	0	0.436520136318118	0	0	0.2709810213511	2.44870327548174
"Unclassified.Porphyromonadaceae.Family"	1.36620206977365	0	0.792174035716103	1.02543577394482	0.918441975480089	1.18373297786421	1.08849965385455	0.649820836984265	0.985055251413536	1.13912994997347	0.436551753821753	0.586182698939635	0.270957871996563	0	0	0	0	0	0	0	0.618281602689703	0.902190663820899	0.980825548111904	1.06829224375174	0.556133088514817	0.657383522824707	0.436496426444572	0	0.556196117518413	0.87122830412083	0	0.789189784469704	0.563730567254337	0.758315080949291	0	1.17190178245511	0.570545086139421	0	0	0.568151984739098	0	1.30219311643988	0.436496426444572	0.270928941044005	0.441829404333234	0.649782136449526	1.05670221946615	0.858228139327019	0	0.649743441353474	1.34889011767809	1.93397909290286	0	1.02228582233272	0	1.38711703229166	0.270940512659735	0	0.792174035716103	0.79223677224752	0.740487120565629
"Unclassified.Proteobacteria.Phylum"	0.782051836440257	0	0	1.02543577394482	0.988800655841434	0	0	0	0.436535944450027	0	1.02236479949974	0	0.792194946498813	0	0.436528040229105	0	0	0.270940512659735	0.649820836984265	0	0	0	0.669506679680501	0	0.270957871996563	0	0.436496426444572	0	0.649869220302824	0.747860985439279	0	0.485974413398763	1.25188112184062	0	0	0	0.742989238162445	0	0.555998080850756	0	0	0.270928941044005	0.436496426444572	0.649753114617681	0	0.436528040229105	1.24200063147627	1.05530593261724	0	0	0.909022134177064	1.84159440414951	0.270934726724333	0.436496426444572	0	0.985021722544723	0.270940512659735	1.93392980050312	1.28305522655719	1.33828025313991	1.03756462566731
"Unclassified.Ruminococcaceae.Family"	2.92946698181008	2.52483561278484	3.11314918396961	3.10985683199382	2.5992924849676	3.49588367120503	3.36038432736601	3.4659360859517	3.53826810242555	3.54651587450934	3.51754548740023	3.44823349812199	3.30667640688473	3.22294698208536	2.92888712450698	2.77866590080222	3.13325828700797	3.0525760348647	3.18171025860994	3.10726478341656	3.69071628950445	3.43287554329984	3.20665161613156	3.34914759595169	3.17039881990417	3.40131272587671	3.12510704260724	3.89135087387114	3.33007708216258	3.3553982189216	3.30927487895984	2.7652383812812	3.18416877465767	3.85760178400318	3.28543058656964	3.56745256740077	3.18407701932691	3.95541553504849	0.726656240522221	1.64535564886405	2.30137096260242	3.77420549560474	2.88308744279389	3.65055440987521	3.63692979981516	3.35007908000943	2.51299616090613	3.43999305827185	2.96129540453813	3.01496681823869	3.56673761067679	3.10885372394145	2.90984205087648	2.51521217227183	3.25656546235888	3.71500566892364	3.29037108966274	3.3180376045589	3.25359533696895	3.36110238881809	3.43728398810191
"Unclassified.Streptococcaceae.Family"	0.702715237731851	0.953286363782873	1.19657772083572	0	0	0	0	0.649820836984265	0.649791811073283	0	0.270963658952437	0	0.649801486036979	0.902117400836642	1.08848820372263	0.767890071023655	0	1.05665672743802	1.02237608337083	0	1.0193944722539	1.26619940545179	0.669506679680501	0	0.270957871996563	0.800382982983532	0	0	0	0.453060412290782	1.77549793982295	1.33481210580419	0.443221575206951	0	0	0	0.665270512285793	0	1.2628428782424	0	1.14577131469894	0.436504329425871	0.726747367592038	0	0	0.899228901049471	0.89926158631368	0	0.791808322561009	0.270923155618735	0	0.556169103106209	0	1.40225081273647	0.547856978056528	0.649762788221746	0	0.436543848980903	0.848991817766122	0	0.740487120565629
"Unclassified.Veillonellaceae.Family"	0.958401893168517	1.01326885449087	2.15548307628554	0.763546704749285	0.834438597962921	0	0	1.30227603413398	0.944263697970934	0.495456827034396	1.28309067960679	1.44184880174872	0	1.4248987676002	1.24196537183773	0	1.69464327280827	0	0.556151095149883	0	0	0.833755240048018	0.669506679680501	0	0.649801486036979	0	0	0	0.726879044948799	0.453060412290782	0	0	1.4412398857291	0	0	0	0	0	0.984898810612638	0	0	0	0.899185325627615	1.4310778432124	0	0	2.15288259704013	0	0.943866135826003	2.30704552691563	0	0.944318951123596	0	1.02228582233272	0	0	1.99507340252107	0.270957871996563	0	0	0
"Veillonella"	1.70355348267963	0	0.270946298850229	0	1.66449794854089	0.910258017524276	0	2.89866199615864	1.94259025691096	1.44117834126684	2.58222062360329	0	1.37145882884467	0	0.848991817766122	0	0	0	0.726828392904791	2.10177454770909	1.552358517197	0.522159435788387	2.0006297781919	0	0	0.907779566769565	0	0	2.38042630961493	0	0	0	2.56732943781161	0.967604391036492	0	0	0	0.810194028451207	1.32043697526639	1.63642130792452	0	0.55608807770661	2.11696427098196	0	0	1.02233095001463	3.15251471557282	0.967851367074022	0	0	0	1.96360512017756	0.556097079207823	1.86775116829198	0.547856978056528	0	0	0.792194946498813	1.56243688243223	0	0
