"C1.sm.bam"	"C2.sm.bam"	"C3.sm.bam"	"C4.sm.bam"	"C5.sm.bam"	"T1.sm.bam"	"T2.sm.bam"	"T3.sm.bam"	"T4.sm.bam"	"T5.sm.bam"
"Solyc01g103910.1"	138	284	163	287	195	53	10	71	23	114
"Solyc01g103920.2"	0	0	0	0	1	0	0	0	1	0
"Solyc01g103930.2"	212	266	197	344	211	194	64	141	77	223
"Solyc01g103940.2"	78	60	58	139	87	45	5	29	20	31
"Solyc01g103950.2"	0	2	0	1	1	1	0	1	2	0
"Solyc01g103960.2"	61	89	53	134	82	33	6	15	9	26
"Solyc01g103970.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g103980.2"	56	55	30	80	61	33	24	36	25	60
"Solyc01g103990.2"	6	14	2	5	7	10	1	2	0	3
"Solyc01g104000.2"	31	32	22	46	28	31	2	9	8	16
"Solyc01g104020.2"	2	2	4	2	4	1	2	1	8	4
"Solyc01g104040.2"	29	35	15	55	31	13	0	5	10	20
"Solyc01g104060.2"	4	2	5	7	6	3	0	1	0	4
"Solyc01g104070.2"	2	6	2	4	2	3	0	0	1	2
"Solyc01g104080.2"	62	59	39	90	63	63	5	60	45	52
"Solyc01g104090.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g104100.2"	0	1	0	1	0	0	0	1	0	1
"Solyc01g104130.2"	3	5	2	6	0	5	0	4	0	6
"Solyc01g104140.2"	0	2	3	2	3	2	0	7	2	1
"Solyc01g104160.2"	110	99	51	111	87	73	7	32	29	36
"Solyc01g104170.2"	144	100	86	233	118	103	20	86	60	116
"Solyc01g104190.2"	3	1	1	1	3	1	2	1	2	2
"Solyc01g104210.2"	1	1	1	0	1	0	0	0	1	0
"Solyc01g104220.2"	240	142	130	307	210	101	34	170	136	218
"Solyc01g104230.2"	0	0	0	0	0	0	0	0	0	1
"Solyc01g104240.2"	0	0	1	6	2	1	0	0	1	3
"Solyc01g104250.2"	226	214	154	298	193	164	19	161	77	186
"Solyc01g104260.2"	1	1	0	3	0	0	1	1	0	3
"Solyc01g104270.2"	5	4	1	5	2	3	0	3	2	0
"Solyc01g104280.2"	11	7	5	22	10	5	7	7	6	7
"Solyc01g104300.2"	0	0	0	1	0	0	0	2	0	1
"Solyc01g104310.2"	21	24	19	21	25	17	0	21	4	15
"Solyc01g104340.1"	4	3	1	5	0	0	0	6	1	3
"Solyc01g104350.2"	6	4	1	8	3	2	0	1	0	1
"Solyc01g104370.2"	0	3	0	2	0	0	0	0	0	0
"Solyc01g104410.2"	2	4	3	13	4	6	0	1	3	4
"Solyc01g104430.1"	1	1	2	3	5	0	0	2	1	0
"Solyc01g104450.2"	0	1	1	4	3	1	0	1	0	3
"Solyc01g104460.2"	4	3	4	4	3	4	5	10	2	5
"Solyc01g104470.2"	3	4	1	4	7	3	1	4	6	4
"Solyc01g104480.2"	10	24	9	32	14	6	5	6	4	4
"Solyc01g104490.2"	7	14	1	12	4	3	0	1	0	0
"Solyc01g104500.2"	678	707	511	867	519	646	182	628	282	605
"Solyc01g104510.2"	4	2	1	6	6	0	0	1	1	3
"Solyc01g104520.1"	2	2	2	3	1	0	1	0	0	1
"Solyc01g104530.2"	5	2	3	2	2	4	3	4	2	2
"Solyc01g104540.2"	20	29	16	22	19	11	2	13	2	8
"Solyc01g104560.2"	0	0	0	2	0	0	1	0	0	1
"Solyc01g104570.2"	5	8	1	8	3	2	0	3	4	7
"Solyc01g104590.2"	16	11	7	13	19	13	0	6	6	11
"Solyc01g104600.2"	30	36	24	47	44	37	16	32	25	42
"Solyc01g104630.2"	68	77	48	90	76	54	6	45	22	45
"Solyc01g104640.2"	13	26	11	24	8	16	3	2	0	4
"Solyc01g104650.2"	75	74	41	98	69	63	19	41	36	41
"Solyc01g104660.2"	131	140	100	245	145	122	18	113	71	118
"Solyc01g104670.2"	38	52	21	53	49	28	5	7	16	19
"Solyc01g104680.2"	198	139	126	243	143	195	38	248	144	271
"Solyc01g104700.2"	41	31	30	61	40	36	9	62	27	68
"Solyc01g104720.2"	1	0	0	1	1	4	0	2	1	1
"Solyc01g104730.2"	4	2	2	2	2	1	1	1	0	0
"Solyc01g104740.2"	1	1	1	2	2	0	0	1	1	1
"Solyc01g104750.2"	4646	4267	3747	6737	4043	4204	548	4702	2779	5458
"Solyc01g104760.2"	6	1	1	0	3	0	0	1	0	1
"Solyc01g104770.2"	3	2	0	9	2	4	3	2	3	2
"Solyc01g104790.2"	3	3	2	12	5	0	1	3	0	1
"Solyc01g104800.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g104810.2"	0	0	0	0	1	0	0	0	0	0
"Solyc01g104830.2"	0	1	0	1	0	0	0	0	0	0
"Solyc01g104840.2"	150	144	91	192	146	59	15	76	25	72
"Solyc01g104870.2"	1298	1482	960	3063	1429	989	114	719	527	840
"Solyc01g104880.2"	7	5	2	8	3	4	0	0	1	0
"Solyc01g104890.2"	52	48	45	79	43	69	71	63	43	93
"Solyc01g104910.2"	12	5	5	8	7	0	2	0	0	0
"Solyc01g104920.2"	570	618	464	892	567	398	50	300	144	335
"Solyc01g104930.1"	39	26	17	28	17	37	13	31	31	46
"Solyc01g104940.1"	7	18	12	7	18	10	6	19	5	23
"Solyc01g104950.2"	0	0	0	4	2	1	3	2	0	1
"Solyc01g104980.2"	18	13	12	28	13	13	0	9	8	14
"Solyc01g104990.2"	3	1	1	2	1	1	0	3	1	2
"Solyc01g105000.2"	0	0	0	0	2	0	0	0	0	0
"Solyc01g105010.2"	1	1	1	6	3	0	0	4	0	2
"Solyc01g105020.2"	0	0	0	0	0	0	1	0	0	0
"Solyc01g105030.2"	0	0	1	1	1	0	0	0	1	1
"Solyc01g105040.2"	1	1	1	0	0	0	0	0	0	2
"Solyc01g105050.2"	6	4	1	4	3	8	0	3	0	6
"Solyc01g105060.2"	42	46	20	64	35	30	13	31	21	35
"Solyc01g105070.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g105080.2"	2	0	1	8	1	0	1	1	0	1
"Solyc01g105090.2"	53	71	50	104	50	43	4	45	26	50
"Solyc01g105100.2"	982	946	702	1254	815	868	171	475	287	544
"Solyc01g105110.1"	0	0	0	0	1	0	0	0	0	0
"Solyc01g105120.2"	2	2	0	2	0	0	1	0	0	0
"Solyc01g105130.2"	7	3	0	4	5	6	5	3	4	6
"Solyc01g105140.2"	49	60	31	66	40	38	12	34	19	29
"Solyc01g105150.2"	8	9	9	10	6	2	1	2	0	5
"Solyc01g105160.2"	3	6	3	5	3	0	1	2	2	4
"Solyc01g105170.2"	2	1	1	1	2	0	0	1	1	3
"Solyc01g105180.2"	0	0	0	0	0	1	0	0	0	0
"Solyc01g105220.2"	0	0	0	0	1	0	0	0	0	1
"Solyc01g105230.2"	2	3	4	9	6	2	2	2	0	3
"Solyc01g105240.2"	177	144	97	265	134	142	16	110	78	125
"Solyc01g105270.2"	4	2	1	5	5	0	0	1	2	2
"Solyc01g105280.2"	4	4	2	6	4	2	1	2	3	2
"Solyc01g105290.2"	292	376	275	524	310	348	148	462	221	572
"Solyc01g105300.2"	10	7	7	33	11	7	1	4	4	2
"Solyc01g105310.2"	0	1	0	2	1	0	0	0	0	0
"Solyc01g105320.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g105330.2"	2	2	2	1	1	0	0	0	0	0
"Solyc01g105340.2"	35	24	22	40	36	19	5	18	11	34
"Solyc01g105370.2"	2	0	2	5	0	0	0	2	0	0
"Solyc01g105410.2"	1	0	0	1	0	0	0	0	0	0
"Solyc01g105420.2"	0	2	1	5	2	1	3	1	0	1
"Solyc01g105430.2"	8	5	2	8	8	8	8	6	6	7
"Solyc01g105440.1"	1	0	0	0	0	0	0	0	0	1
"Solyc01g105460.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g105470.2"	25	35	21	40	22	26	5	30	26	42
"Solyc01g105480.2"	40	50	43	69	48	42	18	41	35	83
"Solyc01g105490.2"	79	57	45	84	48	65	20	62	53	65
"Solyc01g105510.2"	3919	4548	3152	7022	3766	2339	253	1935	1192	2331
"Solyc01g105520.2"	0	0	0	0	0	1	0	0	0	1
"Solyc01g105540.2"	34	33	38	33	24	29	11	19	17	20
"Solyc01g105560.2"	500	581	341	865	513	262	37	203	103	213
"Solyc01g105570.2"	0	2	0	0	0	0	0	0	0	0
"Solyc01g105590.2"	5	3	1	7	3	3	15	8	4	2
"Solyc01g105600.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g105610.1"	0	1	0	0	0	0	0	0	0	0
"Solyc01g105620.2"	0	0	1	1	0	3	0	1	0	0
"Solyc01g105650.2"	1	2	0	1	3	0	0	2	0	1
"Solyc01g105670.2"	82	74	40	126	73	56	8	42	40	48
"Solyc01g105680.2"	0	1	0	0	1	0	0	0	0	0
"Solyc01g105710.2"	9	8	9	17	10	10	6	5	11	19
"Solyc01g105720.2"	28187	21450	17588	33797	23640	16349	2668	13091	7338	13875
"Solyc01g105740.1"	0	0	0	0	3	0	0	0	0	0
"Solyc01g105810.2"	180	199	162	295	197	96	22	121	70	294
"Solyc01g105830.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g105850.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g105870.2"	1	0	1	0	0	0	1	0	0	2
"Solyc01g105880.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g105920.2"	0	0	0	0	0	1	0	0	0	0
"Solyc01g105960.2"	3	2	1	2	6	2	0	2	4	5
"Solyc01g105970.2"	302	256	236	422	255	251	49	324	188	367
"Solyc01g105980.2"	2	4	2	7	3	2	0	2	7	5
"Solyc01g105990.2"	13	13	6	17	17	11	0	4	7	8
"Solyc01g106010.2"	4	1	1	2	1	1	0	1	0	4
"Solyc01g106030.2"	0	0	1	4	1	1	0	0	3	2
"Solyc01g106040.2"	0	0	0	4	2	0	0	0	1	0
"Solyc01g106050.2"	4	13	4	13	8	7	1	2	1	0
"Solyc01g106060.2"	3005	2368	1789	3757	2353	2206	718	2515	2016	3375
"Solyc01g106080.2"	9	3	2	4	6	1	1	0	1	7
"Solyc01g106090.2"	29	19	15	21	21	21	3	15	11	22
"Solyc01g106100.2"	1	0	3	7	2	0	4	1	0	8
"Solyc01g106120.2"	0	0	0	0	2	1	1	2	0	0
"Solyc01g106140.1"	0	0	0	0	1	0	0	0	1	0
"Solyc01g106190.2"	34	34	32	55	47	32	7	32	11	59
"Solyc01g106210.2"	6	18	9	18	11	5	1	3	1	3
"Solyc01g106230.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g106260.2"	52	48	34	70	54	34	4	16	9	25
"Solyc01g106280.2"	127	170	129	229	155	119	32	79	35	136
"Solyc01g106290.2"	0	0	2	0	3	0	0	1	0	3
"Solyc01g106310.2"	0	0	0	0	0	0	0	1	0	0
"Solyc01g106320.2"	18	16	10	17	14	18	6	7	10	14
"Solyc01g106340.2"	1	0	0	0	0	2	0	0	0	1
"Solyc01g106350.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g106360.2"	28	20	6	40	25	12	2	3	1	8
"Solyc01g106370.2"	15	9	11	12	8	2	4	15	4	12
"Solyc01g106380.2"	3	2	4	7	5	3	3	1	3	5
"Solyc01g106390.2"	31	58	29	71	47	26	7	19	14	14
"Solyc01g106400.2"	4	1	1	2	2	0	2	4	3	6
"Solyc01g106420.2"	1896	2906	1821	3709	2422	1602	200	1068	698	1279
"Solyc01g106430.2"	20	17	9	21	15	19	4	18	22	38
"Solyc01g106440.2"	13	15	8	20	13	12	3	5	3	10
"Solyc01g106450.2"	11	4	4	11	7	3	1	3	4	7
"Solyc01g106460.2"	1	0	2	0	0	0	0	1	1	2
"Solyc01g106470.2"	8525	9261	6333	14449	8915	4718	437	3748	2518	4826
"Solyc01g106480.2"	14	26	13	15	10	22	5	3	3	2
"Solyc01g106510.2"	0	0	0	0	1	0	0	0	0	0
"Solyc01g106520.1"	0	0	0	1	1	0	0	0	0	0
"Solyc01g106540.2"	14	14	7	32	17	7	0	1	0	0
"Solyc01g106560.2"	112	93	74	164	107	97	7	77	52	98
"Solyc01g106570.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g106580.2"	2	2	1	2	0	0	0	1	1	1
"Solyc01g106590.2"	2	4	2	2	0	1	0	2	1	0
"Solyc01g106600.2"	30786	26698	21628	47749	28543	25161	15490	35128	35302	53956
"Solyc01g106650.2"	0	0	0	0	0	0	0	0	0	1
"Solyc01g106680.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g106690.2"	7	5	4	10	6	5	0	6	4	4
"Solyc01g106710.1"	0	0	1	0	0	0	0	0	0	0
"Solyc01g106720.1"	0	0	0	0	0	0	1	0	0	0
"Solyc01g106740.2"	14	7	3	14	9	4	1	2	1	3
"Solyc01g106750.1"	1	0	1	2	2	0	0	0	0	2
"Solyc01g106760.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g106770.2"	4	9	7	13	11	0	0	0	0	1
"Solyc01g106860.2"	11	9	5	4	3	10	6	5	3	10
"Solyc01g106870.2"	154	185	112	243	151	146	35	153	100	199
"Solyc01g106880.2"	0	0	0	1	0	0	0	1	0	0
"Solyc01g106890.2"	2	0	0	1	0	0	4	0	2	1
"Solyc01g106900.2"	1562	1749	1170	2673	1572	1034	219	687	466	904
"Solyc01g106910.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g106940.2"	441	387	319	619	385	452	73	410	324	521
"Solyc01g106950.2"	38	39	16	61	43	30	8	18	4	14
"Solyc01g106970.1"	20	16	16	19	12	13	5	16	10	27
"Solyc01g106980.1"	0	0	0	0	0	1	0	0	0	0
"Solyc01g107010.2"	11	12	7	8	7	4	0	1	3	4
"Solyc01g107020.2"	0	2	0	0	2	0	1	0	2	2
"Solyc01g107030.2"	82	54	36	120	60	50	16	32	32	26
"Solyc01g107040.2"	133	113	78	185	116	102	10	135	56	133
"Solyc01g107070.2"	2	0	0	0	0	0	0	0	0	0
"Solyc01g107080.2"	0	0	1	3	0	2	0	1	0	0
"Solyc01g107120.2"	1481	1978	1566	3259	1554	1592	256	1984	1061	1693
"Solyc01g107130.2"	170	187	125	317	179	115	15	73	42	68
"Solyc01g107150.2"	5	1	4	2	1	4	2	0	1	0
"Solyc01g107160.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g107170.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g107180.2"	0	1	0	0	0	0	0	0	0	0
"Solyc01g107190.2"	2	0	0	3	1	1	1	0	4	2
"Solyc01g107210.2"	1	1	0	1	1	1	0	0	0	0
"Solyc01g107230.2"	1	0	0	0	0	0	0	0	1	6
"Solyc01g107240.2"	0	1	1	5	0	0	0	0	0	1
"Solyc01g107260.2"	0	5	1	1	3	1	1	1	1	1
"Solyc01g107270.2"	1	1	2	0	0	0	0	0	0	0
"Solyc01g107290.2"	68	59	62	98	66	49	21	40	31	70
"Solyc01g107310.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g107320.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g107330.2"	11	8	2	11	7	9	4	8	9	10
"Solyc01g107350.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g107360.2"	1	2	1	1	0	3	0	0	0	1
"Solyc01g107370.2"	5	4	3	7	6	6	2	4	6	16
"Solyc01g107380.2"	1015	840	744	1405	991	620	80	798	496	1009
"Solyc01g107400.2"	0	0	0	0	0	1	0	0	1	3
"Solyc01g107410.2"	21	30	16	63	28	12	0	7	3	8
"Solyc01g107420.2"	0	1	0	0	0	0	0	0	0	0
"Solyc01g107450.2"	0	0	1	0	0	0	0	0	1	0
"Solyc01g107470.2"	1	0	1	1	1	1	0	0	0	0
"Solyc01g107490.1"	1	4	1	3	3	2	0	4	2	2
"Solyc01g107510.2"	1	1	2	2	1	0	0	1	0	0
"Solyc01g107550.2"	10	1	6	6	7	5	0	6	14	6
"Solyc01g107560.2"	0	0	0	0	0	0	0	0	1	0
"Solyc01g107580.2"	0	0	0	0	1	0	0	0	0	0
"Solyc01g107590.2"	1	0	0	0	0	1	0	3	1	1
"Solyc01g107600.2"	99	63	63	186	76	65	32	64	54	89
"Solyc01g107610.2"	16	9	6	15	9	8	1	2	7	5
"Solyc01g107620.2"	9	5	7	12	10	11	1	6	3	3
"Solyc01g107630.2"	7	9	7	20	7	10	12	12	18	25
"Solyc01g107640.2"	25	12	16	40	26	19	3	10	3	7
"Solyc01g107660.2"	1	0	0	2	0	0	0	3	2	1
"Solyc01g107670.2"	11	7	5	16	6	8	2	8	3	11
"Solyc01g107690.2"	8	3	3	5	5	3	1	3	0	7
"Solyc01g107700.2"	2	1	5	7	2	6	2	0	0	3
"Solyc01g107710.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g107730.2"	0	0	0	0	0	0	0	0	0	1
"Solyc01g107740.2"	1	7	1	6	2	5	3	0	1	6
"Solyc01g107750.2"	9	12	9	17	14	9	2	2	2	5
"Solyc01g107760.2"	22737	19100	13422	36525	22333	13508	1730	10472	6413	12558
"Solyc01g107790.2"	16	10	10	13	6	13	14	16	17	25
"Solyc01g107800.2"	0	0	0	0	1	0	0	0	0	1
"Solyc01g107830.2"	0	0	0	0	0	0	0	1	0	0
"Solyc01g107850.2"	0	1	0	0	0	0	0	0	0	1
"Solyc01g107860.2"	7	6	5	9	4	6	3	3	3	10
"Solyc01g107870.2"	3099	3501	2420	4671	3349	2112	325	1620	874	2183
"Solyc01g107880.2"	920	1360	1039	1774	1419	487	107	553	179	583
"Solyc01g107900.2"	2	5	3	6	0	0	3	2	2	6
"Solyc01g107910.2"	0	0	0	1	0	1	0	1	1	1
"Solyc01g107920.2"	2	3	3	3	1	0	2	2	1	2
"Solyc01g107930.2"	8	7	5	9	8	10	2	9	3	11
"Solyc01g107940.2"	3	3	0	0	1	3	0	0	1	0
"Solyc01g107980.2"	0	1	0	2	2	1	1	0	0	2
"Solyc01g107990.2"	15	19	11	26	20	12	2	19	6	21
"Solyc01g108010.2"	0	0	3	2	1	0	0	1	0	3
"Solyc01g108020.2"	41	20	21	48	33	15	17	34	24	47
"Solyc01g108030.2"	2	2	1	3	1	2	0	1	1	1
"Solyc01g108070.2"	0	0	0	1	1	0	0	0	0	0
"Solyc01g108080.2"	0	0	0	1	0	0	0	1	0	0
"Solyc01g108090.1"	0	0	1	0	0	0	0	0	1	0
"Solyc01g108100.2"	4	3	2	3	4	7	0	3	3	3
"Solyc01g108110.2"	1	2	1	0	3	0	0	1	0	0
"Solyc01g108120.2"	171	154	120	288	178	119	14	142	97	145
"Solyc01g108130.2"	0	0	1	0	0	0	0	0	0	2
"Solyc01g108140.2"	1	1	1	4	1	0	2	1	1	0
"Solyc01g108150.2"	2	13	10	17	10	5	4	7	4	12
"Solyc01g108160.2"	110	200	97	225	115	74	4	19	15	45
"Solyc01g108180.2"	13	14	8	18	11	12	3	6	0	5
"Solyc01g108190.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g108200.2"	1	2	2	3	1	2	0	1	0	1
"Solyc01g108210.2"	3	4	0	4	0	0	1	0	2	2
"Solyc01g108220.2"	3	3	1	4	3	2	3	0	2	2
"Solyc01g108230.2"	690	796	584	980	609	699	167	432	222	552
"Solyc01g108250.2"	2	3	0	5	4	0	2	4	0	3
"Solyc01g108260.2"	1	1	0	0	1	0	0	0	1	0
"Solyc01g108270.2"	9825	9402	7730	16198	8951	6926	644	7328	5091	8255
"Solyc01g108280.2"	1	2	0	5	2	4	0	2	5	0
"Solyc01g108290.2"	0	1	0	1	1	1	0	0	0	1
"Solyc01g108300.2"	137	120	65	176	100	74	10	47	44	53
"Solyc01g108310.2"	29	24	21	41	37	16	7	16	16	51
"Solyc01g108340.2"	3	11	4	5	8	5	2	2	2	4
"Solyc01g108400.2"	15	17	6	26	17	8	3	2	1	9
"Solyc01g108410.1"	0	0	0	3	0	0	0	0	0	0
"Solyc01g108420.2"	17	40	26	39	33	10	1	21	1	13
"Solyc01g108430.2"	2	1	1	11	1	3	0	4	3	4
"Solyc01g108450.2"	4	8	7	10	8	3	2	2	3	4
"Solyc01g108460.1"	61	63	35	62	62	21	4	19	9	23
"Solyc01g108490.2"	0	0	0	1	0	0	0	0	1	0
"Solyc01g108500.2"	128	126	92	184	118	150	23	112	95	149
"Solyc01g108520.1"	2	0	0	1	0	0	0	0	0	0
"Solyc01g108530.2"	2	2	1	4	2	2	0	2	3	1
"Solyc01g108570.2"	1	0	1	0	0	0	0	1	0	0
"Solyc01g108580.2"	0	1	0	0	1	0	0	0	0	0
"Solyc01g108600.2"	0	2	1	5	3	2	0	0	0	2
"Solyc01g108610.2"	8	4	5	10	5	4	12	8	5	10
"Solyc01g108620.2"	1	2	0	6	2	0	0	0	0	1
"Solyc01g108630.2"	1	1	1	3	1	2	0	3	0	1
"Solyc01g108640.1"	7	8	5	8	10	7	2	8	1	8
"Solyc01g108650.2"	2	2	2	1	1	3	1	2	0	0
"Solyc01g108660.2"	4	6	2	14	1	3	0	2	0	3
"Solyc01g108670.2"	1	0	0	1	1	0	0	1	0	0
"Solyc01g108690.1"	2	4	1	3	4	3	0	0	0	1
"Solyc01g108810.2"	0	0	0	0	0	1	0	0	0	0
"Solyc01g108830.1"	0	0	0	0	0	0	2	0	0	0
"Solyc01g108840.2"	0	2	0	3	0	1	0	1	0	0
"Solyc01g108860.2"	10	16	14	13	13	4	0	7	6	27
"Solyc01g108880.2"	0	2	2	6	4	6	0	1	0	6
"Solyc01g108890.2"	50	32	23	61	30	26	2	16	6	19
"Solyc01g108900.2"	39088	52809	45940	76053	55426	16117	4695	37830	10844	35947
"Solyc01g108910.2"	0	0	0	3	0	0	0	0	0	1
"Solyc01g108920.2"	163	237	121	392	188	106	10	55	49	75
"Solyc01g108930.2"	9	7	3	9	6	14	1	0	1	2
"Solyc01g108940.1"	5	0	0	6	1	3	1	0	4	0
"Solyc01g108950.1"	1	1	0	1	0	0	0	0	0	0
"Solyc01g108960.1"	0	2	0	1	1	0	0	0	0	0
"Solyc01g108970.2"	0	0	1	1	2	0	0	0	0	0
"Solyc01g108980.1"	1	0	0	0	1	0	1	0	0	2
"Solyc01g109000.1"	0	0	0	1	0	0	0	0	0	0
"Solyc01g109010.2"	3	3	7	15	8	1	2	6	2	6
"Solyc01g109060.2"	6	4	2	3	1	0	1	0	0	1
"Solyc01g109070.2"	51	43	42	58	57	34	137	49	39	92
"Solyc01g109080.2"	15	17	7	17	9	2	1	2	0	0
"Solyc01g109090.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g109110.2"	0	2	0	1	2	0	0	0	0	0
"Solyc01g109120.2"	10	18	10	31	12	12	5	13	3	17
"Solyc01g109130.2"	12	4	12	26	13	11	7	18	18	30
"Solyc01g109210.2"	0	0	0	0	1	0	0	1	0	1
"Solyc01g109220.2"	0	0	1	0	0	1	0	0	0	1
"Solyc01g109260.2"	0	0	0	1	2	0	0	0	1	1
"Solyc01g109280.2"	147	277	153	388	200	155	10	92	51	97
"Solyc01g109290.2"	18	11	5	15	10	13	2	11	10	18
"Solyc01g109300.2"	46	56	44	86	47	52	5	27	13	35
"Solyc01g109310.2"	0	0	0	0	0	0	0	1	0	1
"Solyc01g109350.2"	131	149	94	208	131	103	9	52	28	55
"Solyc01g109360.2"	8	5	6	3	5	1	3	4	3	5
"Solyc01g109370.2"	1	1	0	1	0	0	0	0	0	0
"Solyc01g109380.2"	1	0	0	0	0	0	0	0	0	0
"Solyc01g109390.2"	0	0	1	0	0	0	1	0	2	1
"Solyc01g109400.2"	1	0	0	2	0	2	0	1	0	2
"Solyc01g109410.2"	81	76	68	131	91	81	10	83	53	119
"Solyc01g109420.2"	0	0	1	0	0	0	0	0	0	0
"Solyc01g109430.2"	2	1	1	2	2	0	3	3	0	3
"Solyc01g109440.2"	0	0	0	1	0	0	0	0	0	0
"Solyc01g109450.2"	5	4	3	5	2	2	0	3	2	3
"Solyc01g109460.2"	2	0	0	1	0	0	0	0	0	0
"Solyc01g109490.2"	2	6	3	3	5	1	0	4	3	1
"Solyc01g109500.2"	2	6	1	5	7	2	0	3	1	2
"Solyc01g109510.2"	0	4	4	3	3	2	0	2	2	3
"Solyc01g109520.2"	1	0	0	2	1	0	0	0	1	3
"Solyc01g109530.2"	13544	18977	11796	23189	15210	8379	1201	4348	2556	4713
"Solyc01g109540.2"	68	91	65	135	87	35	4	28	32	56
"Solyc01g109550.2"	4	6	8	7	5	2	6	8	5	12
"Solyc01g109560.2"	21	22	9	22	17	11	0	10	4	27
"Solyc01g109570.2"	68	45	34	60	46	59	27	48	52	71
"Solyc01g109580.2"	128	136	137	271	113	129	37	166	97	259
"Solyc01g109590.2"	0	0	0	0	1	0	0	0	0	1
"Solyc01g109600.2"	66	76	47	119	94	46	14	41	23	51
"Solyc01g109610.2"	2	2	0	4	3	2	5	1	1	2
"Solyc01g109620.2"	118	98	74	152	80	104	32	117	89	185
"Solyc01g109630.2"	1	1	0	0	0	0	1	0	0	1
"Solyc01g109640.2"	65	31	28	68	28	24	19	47	38	37
"Solyc01g109650.2"	1	1	1	1	0	1	0	1	0	0
"Solyc01g109660.2"	105	62	29	97	77	58	33	70	27	56
"Solyc01g109680.2"	1	0	1	0	0	0	2	0	0	1
"Solyc01g109700.2"	2	0	0	1	1	1	0	1	0	0
"Solyc01g109710.2"	158	125	102	203	113	101	38	161	95	232
"Solyc01g109730.1"	0	0	1	1	0	0	0	0	0	2
"Solyc01g109750.2"	5	3	3	5	1	1	0	3	2	7
"Solyc01g109760.2"	18	15	15	20	16	13	3	12	8	28
"Solyc01g109770.2"	251	191	151	346	236	249	140	253	227	448
"Solyc01g109790.2"	3	6	3	6	7	3	0	2	1	3
"Solyc01g109830.2"	55	48	39	82	68	27	7	36	8	41
"Solyc01g109850.2"	13	13	6	27	16	18	12	16	13	31
"Solyc01g109860.2"	17131	19428	13804	29414	16844	15540	1915	13069	9651	15460
"Solyc01g109870.2"	85	120	91	193	142	57	6	42	38	48
"Solyc01g109880.2"	0	0	0	0	0	1	0	0	0	0
"Solyc01g109890.2"	78	74	46	100	69	52	7	59	29	28
"Solyc01g109910.2"	1	1	1	1	1	2	0	1	0	0
"Solyc01g109930.2"	0	1	2	0	2	0	1	1	0	0
"Solyc01g109940.2"	9	23	9	29	10	18	6	11	12	18
"Solyc01g109950.2"	13437	20878	12155	25537	15647	7367	1112	4823	2624	5457
"Solyc01g109960.2"	20	34	16	34	13	47	2	9	8	7
"Solyc01g109970.2"	10	11	14	24	15	7	1	2	4	9
"Solyc01g109980.2"	0	1	0	0	0	1	0	0	0	0
"Solyc01g109990.2"	4	7	0	4	2	1	0	0	0	0
"Solyc01g110000.2"	3	6	1	4	2	0	0	2	0	2
"Solyc01g110040.2"	0	1	0	1	0	0	0	0	0	0
"Solyc01g110060.2"	3	5	5	7	3	5	0	4	5	5
"Solyc01g110100.2"	0	0	0	0	3	0	1	0	0	1
"Solyc01g110110.2"	254	253	189	450	216	275	200	368	249	587
"Solyc01g110120.2"	294	366	188	589	400	106	20	95	39	108
"Solyc01g110130.2"	4	7	3	5	4	7	1	4	0	4
"Solyc01g110150.2"	71	72	51	218	114	55	10	47	61	117
"Solyc01g110160.2"	0	2	2	2	2	0	0	1	1	0
"Solyc01g110180.2"	146	114	103	148	90	114	282	133	97	143
"Solyc01g110190.2"	0	0	0	1	0	2	0	0	0	0
"Solyc01g110250.1"	3	4	1	7	2	1	0	0	2	1
"Solyc01g110260.1"	14	4	4	8	10	3	0	1	3	1
"Solyc01g110270.2"	0	0	0	0	2	2	0	0	0	0
"Solyc01g110280.2"	24	23	13	45	24	6	5	16	4	23
"Solyc01g110290.2"	276	271	211	434	285	320	95	280	150	394
"Solyc01g110300.2"	28	23	32	53	29	15	11	20	13	28
"Solyc01g110310.2"	52	54	30	61	51	48	72	72	43	131
